Ticker,Date,StockPrice,BookValuePerShare,PB
LIN,2016-01-01,99.845,,5.195
LIN,2017-01-01,120.17750000000001,,5.3925
LIN,2018-01-01,139.295,,4.7975
LIN,2019-01-01,179.79,,1.8325
LIN,2020-01-01,207.2475,,2.245
LIN,2021-01-01,286.8175,,3.1775
LIN,2022-01-01,289.48,,3.4725
LIN,2023-01-01,371.13750000000005,,4.405
LIN,2024-01-01,444.685,,5.305
LIN,2025-01-01,467.59,,5.52
MCD,2010-01-01,47.364999999999995,,3.625
MCD,2011-01-01,59.9825,,4.327500000000001
MCD,2012-01-01,64.9275,,4.53
MCD,2013-01-01,71.725,,4.65
MCD,2014-01-01,73.25750000000001,,4.905
MCD,2015-01-01,80.18,,8.375
MCD,2016-01-01,97.59,,16.785000000000004
MCD,2017-01-01,127.14500000000001,,-39.144999999999996
MCD,2018-01-01,140.16,,-18.6325
MCD,2019-01-01,176.7225,,-17.895
MCD,2020-01-01,175.4075,,-15.1075
MCD,2021-01-01,220.8175,,-29.3275
MCD,2022-01-01,231.3225,,-27.355
MCD,2023-01-01,272.28999999999996,,-39.19
MCD,2024-01-01,277.13,,-43.307500000000005
MCD,2025-01-01,309.26,,-32.15
HSBC,2010-01-01,23.1375,,0.2675
HSBC,2011-01-01,21.525,,0.1
HSBC,2012-01-01,23.9525,,0.1375
HSBC,2013-01-01,28.5625,,0.1475
HSBC,2014-01-01,27.8275,,0.1275
HSBC,2015-01-01,24.215,,0.1175
HSBC,2016-01-01,22.2275,,0.1425
HSBC,2017-01-01,30.27,,0.0
HSBC,2018-01-01,32.325,,0.0
HSBC,2019-01-01,29.535,,0.295
HSBC,2020-01-01,18.314999999999998,,0.37
HSBC,2021-01-01,21.935000000000002,,0.43
HSBC,2022-01-01,24.92,,0.505
HSBC,2023-01-01,32.035,,0.6499999999999999
HSBC,2024-01-01,42.37,,0.22999999999999998
HSBC,2025-01-01,59.935,,1.07
NVO,2010-01-01,6.9325,,0.0
NVO,2011-01-01,8.870000000000001,,0.0
NVO,2012-01-01,11.7325,,2.525
NVO,2013-01-01,13.2525,,2.65
NVO,2014-01-01,18.305,,3.075
NVO,2015-01-01,22.5475,,4.33
NVO,2016-01-01,19.375,,2.805
NVO,2017-01-01,19.295,,3.7525
NVO,2018-01-01,20.8,,3.1575
NVO,2019-01-01,24.075,,3.655
NVO,2020-01-01,30.6375,,3.9275
NVO,2021-01-01,42.415,,5.44
NVO,2022-01-01,54.815,,6.2725
NVO,2023-01-01,86.17750000000001,,7.3375
NVO,2024-01-01,116.92,,4.5425
NVO,2025-01-01,59.099999999999994,,0.0
INTU,2010-01-01,34.0,,4.0424999999999995
INTU,2011-01-01,44.965,,5.415
INTU,2012-01-01,51.8625,,5.85
INTU,2013-01-01,58.192499999999995,,5.915
INTU,2014-01-01,72.8925,,7.3375
INTU,2015-01-01,90.1675,,13.73
INTU,2016-01-01,97.2625,,26.645
INTU,2017-01-01,125.7975,,27.3175
INTU,2018-01-01,183.325,,22.8175
INTU,2019-01-01,241.0675,,17.7325
INTU,2020-01-01,283.9125,,15.9725
INTU,2021-01-01,470.115,,13.3325
INTU,2022-01-01,454.8875,,7.925
INTU,2023-01-01,462.1725,,7.655
INTU,2024-01-01,624.2175,,9.695
INTU,2025-01-01,662.6266666666667,,9.533333333333333
SHEL,2010-01-01,29.2075,,0.635
SHEL,2011-01-01,35.27333333333333,,0.4333333333333333
SHEL,2012-01-01,37.2125,,0.4975
SHEL,2013-01-01,37.4925,,0.505
SHEL,2014-01-01,44.1525,,0.385
SHEL,2015-01-01,32.54,,0.2875
SHEL,2016-01-01,34.4525,,0.5375
SHEL,2017-01-01,41.0075,,0.8625
SHEL,2018-01-01,47.875,,0.9850000000000001
SHEL,2019-01-01,47.845,,0.9975
SHEL,2020-01-01,26.395,,0.58
SHEL,2021-01-01,35.9775,,0.825
SHEL,2022-01-01,47.69,,0.925
SHEL,2023-01-01,57.47,,0.9975
SHEL,2024-01-01,64.5475,,1.0875
SHEL,2025-01-01,71.935,,1.2
RTX,2010-01-01,31.875,,1.3675
RTX,2011-01-01,35.7625,,1.3975
RTX,2012-01-01,36.935,,1.3475000000000001
RTX,2013-01-01,48.457499999999996,,1.49
RTX,2014-01-01,54.9075,,1.4675
RTX,2015-01-01,51.2025,,1.4649999999999999
RTX,2016-01-01,52.71,,1.4449999999999998
RTX,2017-01-01,62.34,,1.6275
RTX,2018-01-01,66.3,,1.5525
RTX,2019-01-01,74.44,,1.4925
RTX,2020-01-01,55.605000000000004,,1.1800000000000002
RTX,2021-01-01,76.3725,,1.565
RTX,2022-01-01,88.27,,1.7825
RTX,2023-01-01,84.17,,1.705
RTX,2024-01-01,106.7825,,2.295
RTX,2025-01-01,144.52333333333334,,3.0233333333333334
GS,2010-01-01,117.8775,,0.8049999999999999
GS,2011-01-01,92.27,,0.65
GS,2012-01-01,90.7425,,0.59
GS,2013-01-01,126.50999999999999,,0.7324999999999999
GS,2014-01-01,143.315,,0.7725
GS,2015-01-01,153.7225,,0.76
GS,2016-01-01,146.945,,0.6799999999999999
GS,2017-01-01,198.7825,,0.8925
GS,2018-01-01,184.22,,0.7975
GS,2019-01-01,181.135,,0.7125
GS,2020-01-01,181.86,,0.675
GS,2021-01-01,332.5075,,1.0775000000000001
GS,2022-01-01,293.02750000000003,,0.8500000000000001
GS,2023-01-01,324.6475,,0.9075
GS,2024-01-01,476.115,,1.245
GS,2025-01-01,631.6600000000001,,1.565
BX,2010-01-01,5.7875,,0.3125
BX,2011-01-01,7.245,,0.43
BX,2012-01-01,7.345000000000001,,0.4125
BX,2013-01-01,12.8,,0.675
BX,2014-01-01,18.2775,,0.7875
BX,2015-01-01,20.955,,0.9675
BX,2016-01-01,17.2525,,0.9125
BX,2017-01-01,22.884999999999998,,1.135
BX,2018-01-01,25.245,,1.205
BX,2019-01-01,37.3425,,1.7225
BX,2020-01-01,46.005,,2.4025
BX,2021-01-01,91.025,,3.2225
BX,2022-01-01,84.9925,,3.035
BX,2023-01-01,98.8075,,4.1175
BX,2024-01-01,140.995,,5.6375
BX,2025-01-01,152.8,,6.1
AXP,2010-01-01,33.5275,,2.69
AXP,2011-01-01,38.7825,,2.525
AXP,2012-01-01,47.945,,2.8025
AXP,2013-01-01,65.065,,3.6425
AXP,2014-01-01,77.9225,,4.0
AXP,2015-01-01,64.77,,3.0
AXP,2016-01-01,57.265,,2.55
AXP,2017-01-01,78.97749999999999,,3.425
AXP,2018-01-01,89.2025,,3.6275
AXP,2019-01-01,109.5075,,3.9499999999999997
AXP,2020-01-01,94.135,,3.475
AXP,2021-01-01,151.56,,4.9350000000000005
AXP,2022-01-01,146.1575,,4.67
AXP,2023-01-01,164.6425,,4.465
AXP,2024-01-01,253.73000000000002,,6.0725
AXP,2025-01-01,293.46333333333337,,6.403333333333333
DIS,2010-01-01,29.4375,,1.4325
DIS,2011-01-01,32.5675,,1.4875
DIS,2012-01-01,42.9575,,1.8575
DIS,2013-01-01,58.5225,,2.2325
DIS,2014-01-01,79.2575,,2.8024999999999998
DIS,2015-01-01,98.135,,3.285
DIS,2016-01-01,91.975,,3.1825
DIS,2017-01-01,100.815,,3.375
DIS,2018-01-01,103.9125,,3.025
DIS,2019-01-01,128.315,,2.36
DIS,2020-01-01,126.24000000000001,,2.495
DIS,2021-01-01,168.2825,,3.2625
DIS,2022-01-01,101.5,,1.8599999999999999
DIS,2023-01-01,88.7825,,1.5550000000000002
DIS,2024-01-01,106.2425,,1.875
DIS,2025-01-01,105.58,,1.785
MRK,2010-01-01,21.1425,,1.1225
MRK,2011-01-01,21.1325,,1.13
MRK,2012-01-01,26.455000000000002,,1.405
MRK,2013-01-01,31.1325,,1.77
MRK,2014-01-01,39.379999999999995,,2.3325
MRK,2015-01-01,38.1425,,2.315
MRK,2016-01-01,42.214999999999996,,2.7225
MRK,2017-01-01,46.4875,,3.3125
MRK,2018-01-01,50.8625,,4.3475
MRK,2019-01-01,68.07249999999999,,6.445
MRK,2020-01-01,65.395,,6.1
MRK,2021-01-01,67.32,,5.135
MRK,2022-01-01,85.1775,,4.92
MRK,2023-01-01,102.5325,,6.3825
MRK,2024-01-01,113.72,,6.6275
MRK,2025-01-01,82.8,,4.253333333333333
T,2010-01-01,6.875,,0.3775
T,2011-01-01,8.3,,0.44
T,2012-01-01,10.245000000000001,,0.585
T,2013-01-01,11.1525,,0.675
T,2014-01-01,11.795,,0.6675
T,2015-01-01,12.315000000000001,,0.6725
T,2016-01-01,16.1725,,0.8
T,2017-01-01,16.3675,,0.7775
T,2018-01-01,14.4975,,0.5825
T,2019-01-01,17.2375,,0.64
T,2020-01-01,15.35,,0.5725
T,2021-01-01,15.9675,,0.625
T,2022-01-01,15.1175,,0.7925
T,2023-01-01,14.842500000000001,,0.925
T,2024-01-01,19.325,,1.175
T,2025-01-01,28.14,,1.67
PEP,2010-01-01,41.6725,,3.1875
PEP,2011-01-01,43.6525,,2.9699999999999998
PEP,2012-01-01,47.305,,3.3725
PEP,2013-01-01,57.0075,,3.82
PEP,2014-01-01,65.39750000000001,,4.5975
PEP,2015-01-01,71.48,,7.35
PEP,2016-01-01,81.0025,,9.8225
PEP,2017-01-01,90.60249999999999,,10.7
PEP,2018-01-01,89.6725,,11.1975
PEP,2019-01-01,110.8475,,10.7925
PEP,2020-01-01,116.6275,,12.125
PEP,2021-01-01,136.68,,12.2625
PEP,2022-01-01,155.0425,,11.6975
PEP,2023-01-01,166.01,,12.620000000000001
PEP,2024-01-01,160.26999999999998,,11.5025
PEP,2025-01-01,141.42333333333332,,10.453333333333333
SHOP,2015-01-01,3.1666666666666665,,7.82
SHOP,2016-01-01,3.62,,11.004999999999999
SHOP,2017-01-01,9.3125,,10.875
SHOP,2018-01-01,14.3375,,8.795
SHOP,2019-01-01,30.4025,,13.6375
SHOP,2020-01-01,88.0275,,20.64
SHOP,2021-01-01,132.5175,,15.9025
SHOP,2022-01-01,40.1225,,5.6325
SHOP,2023-01-01,61.2525,,9.465
SHOP,2024-01-01,82.4225,,10.6525
SHOP,2025-01-01,123.315,,14.475
CAT,2010-01-01,50.5375,,3.2525
CAT,2011-01-01,66.6525,,3.2575000000000003
CAT,2012-01-01,65.38,,2.595
CAT,2013-01-01,62.6725,,2.1575
CAT,2014-01-01,74.59,,2.39
CAT,2015-01-01,57.582499999999996,,2.0975
CAT,2016-01-01,67.3375,,2.6525
CAT,2017-01-01,100.69,,4.1925
CAT,2018-01-01,119.94,,4.695
CAT,2019-01-01,119.4425,,4.4575
CAT,2020-01-01,129.5825,,4.7975
CAT,2021-01-01,195.76,,6.3774999999999995
CAT,2022-01-01,189.9775,,6.18
CAT,2023-01-01,251.8375,,6.6875
CAT,2024-01-01,356.92999999999995,,9.3825
CAT,2025-01-01,372.045,,9.695
UBER,2019-01-01,35.53,,3.893333333333333
UBER,2020-01-01,36.62,,5.8175
UBER,2021-01-01,47.839999999999996,,6.415
UBER,2022-01-01,26.8425,,6.6175
UBER,2023-01-01,45.6075,,9.2575
UBER,2024-01-01,71.2875,,10.2425
UBER,2025-01-01,82.78,,7.59
RY,2010-01-01,29.765,,0.0
RY,2011-01-01,31.4525,,0.0
RY,2012-01-01,32.66,,0.0
RY,2013-01-01,39.3,,0.0
RY,2014-01-01,44.3,,0.0
RY,2015-01-01,40.06,,0.0
RY,2016-01-01,40.6875,,1.145
RY,2017-01-01,53.4225,,1.41
RY,2018-01-01,59.035,,1.4224999999999999
RY,2019-01-01,61.989999999999995,,1.4375
RY,2020-01-01,57.307500000000005,,1.3325
RY,2021-01-01,81.5275,,1.54
RY,2022-01-01,89.5875,,1.53
RY,2023-01-01,87.6975,,1.4675
RY,2024-01-01,102.7625,,1.6075
RY,2025-01-01,123.72666666666667,,1.87
NOW,2012-01-01,31.103333333333335,,53.35666666666666
NOW,2013-01-01,46.1375,,21.01
NOW,2014-01-01,62.1275,,22.125
NOW,2015-01-01,77.275,,24.3975
NOW,2016-01-01,70.2675,,33.76
NOW,2017-01-01,110.3475,,34.56
NOW,2018-01-01,177.9,,32.8575
NOW,2019-01-01,264.3075,,34.39
NOW,2020-01-01,431.7675,,32.2225
NOW,2021-01-01,580.26,,33.93
NOW,2022-01-01,449.5725,,20.8175
NOW,2023-01-01,573.0350000000001,,17.1
NOW,2024-01-01,875.895,,20.16
NOW,2025-01-01,899.4466666666666,,17.453333333333333
VZ,2010-01-01,14.43,,0.47750000000000004
VZ,2011-01-01,18.81,,0.605
VZ,2012-01-01,22.2425,,0.71
VZ,2013-01-01,26.4625,,0.8425
VZ,2014-01-01,27.3525,,7.45
VZ,2015-01-01,27.39,,8.254999999999999
VZ,2016-01-01,33.394999999999996,,6.297499999999999
VZ,2017-01-01,31.805,,4.3225
VZ,2018-01-01,35.3925,,2.695
VZ,2019-01-01,42.3125,,2.935
VZ,2020-01-01,42.120000000000005,,2.6625
VZ,2021-01-01,42.5975,,2.2975
VZ,2022-01-01,36.3275,,1.7325
VZ,2023-01-01,31.66,,1.39
VZ,2024-01-01,39.0375,,1.6775
VZ,2025-01-01,43.153333333333336,,1.76
BKNG,2010-01-01,291.1675,,9.04
BKNG,2011-01-01,477.825,,11.305
BKNG,2012-01-01,647.165,,10.285
BKNG,2013-01-01,910.5024999999999,,8.0775
BKNG,2014-01-01,1158.7325,,7.547499999999999
BKNG,2015-01-01,1191.7275,,6.995
BKNG,2016-01-01,1351.595,,7.032500000000001
BKNG,2017-01-01,1782.1675,,7.62
BKNG,2018-01-01,1929.0175,,9.115
BKNG,2019-01-01,1885.09,,13.45
BKNG,2020-01-01,1697.3825,,15.695
BKNG,2021-01-01,2293.6775,,17.855
BKNG,2022-01-01,1914.7075,,20.825
BKNG,2023-01-01,2958.4674999999997,,-67.285
BKNG,2024-01-01,4165.4025,,-34.935
BKNG,2025-01-01,5273.436666666667,,-17.599999999999998
GEV,2024-01-01,222.67000000000002,,4.9775
GEV,2025-01-01,493.23333333333335,,13.586666666666666
HDB,2010-01-01,12.9775,,0.0
HDB,2011-01-01,12.905,,0.0
HDB,2012-01-01,15.225,,0.0
HDB,2013-01-01,14.7775,,0.0
HDB,2014-01-01,19.52,,0.0
HDB,2020-01-01,57.074999999999996,,0.0
HDB,2021-01-01,66.13666666666667,,0.0
HDB,2022-01-01,57.94,,0.805
HDB,2023-01-01,63.81,,0.84
HDB,2024-01-01,60.7175,,0.3675
HDB,2025-01-01,72.64666666666666,,0.5533333333333333
ANET,2014-01-01,4.406666666666666,,9.14
ANET,2015-01-01,4.5525,,7.1
ANET,2016-01-01,4.8325,,5.51
ANET,2017-01-01,11.05,,8.817499999999999
ANET,2018-01-01,15.46,,9.807500000000001
ANET,2019-01-01,15.879999999999999,,7.5325
ANET,2020-01-01,14.22,,5.5925
ANET,2021-01-01,24.7325,,8.035
ANET,2022-01-01,29.1875,,8.2275
ANET,2023-01-01,46.8375,,9.309999999999999
ANET,2024-01-01,91.6525,,12.9125
ANET,2025-01-01,108.38,,13.46
SCHW,2010-01-01,13.217500000000001,,2.6625
SCHW,2011-01-01,11.9625,,2.1025
SCHW,2012-01-01,11.6475,,1.635
SCHW,2013-01-01,18.695,,2.4050000000000002
SCHW,2014-01-01,24.97,,2.8775
SCHW,2015-01-01,27.5475,,2.8375
SCHW,2016-01-01,27.7575,,2.385
SCHW,2017-01-01,40.2475,,3.035
SCHW,2018-01-01,43.9825,,2.935
SCHW,2019-01-01,39.6225,,2.4925
SCHW,2020-01-01,36.6725,,1.4825
SCHW,2021-01-01,69.9675,,2.3325
SCHW,2022-01-01,72.5175,,3.385
SCHW,2023-01-01,56.6175,,2.7025
SCHW,2024-01-01,70.37,,2.8375
SCHW,2025-01-01,87.00999999999999,,3.19
BLK,2010-01-01,122.2225,,0.385
BLK,2011-01-01,125.2375,,0.6725
BLK,2012-01-01,137.125,,0.87
BLK,2013-01-01,204.545,,1.315
BLK,2014-01-01,251.2025,,1.5375
BLK,2015-01-01,262.9575,,1.54
BLK,2016-01-01,285.2725,,1.6075
BLK,2017-01-01,362.245,,1.9249999999999998
BLK,2018-01-01,399.02250000000004,,1.97
BLK,2019-01-01,398.5425,,1.9025
BLK,2020-01-01,504.3275,,2.275
BLK,2021-01-01,767.3925,,3.19
BLK,2022-01-01,611.295,,2.4575
BLK,2023-01-01,674.135,,2.6025
BLK,2024-01-01,882.5025,,3.125
BLK,2025-01-01,1027.1599999999999,,3.3049999999999997
BA,2010-01-01,52.86,,11.7425
BA,2011-01-01,57.08,,9.6325
BA,2012-01-01,60.96,,7.62
BA,2013-01-01,93.98750000000001,,7.4875
BA,2014-01-01,110.5675,,6.38
BA,2015-01-01,125.3325,,12.4325
BA,2016-01-01,124.74000000000001,,67.2475
BA,2017-01-01,218.4375,,203.27249999999998
BA,2018-01-01,327.5025,,67.63500000000002
BA,2019-01-01,357.46999999999997,,196.5775
BA,2020-01-01,177.94,,-8.265
BA,2021-01-01,228.885,,-8.475
BA,2022-01-01,159.9475,,-6.045
BA,2023-01-01,218.98250000000002,,-8.155000000000001
BA,2024-01-01,176.01,,-12.765
BA,2025-01-01,202.47000000000003,,-28.893333333333334
TMO,2010-01-01,48.315,,1.26
TMO,2011-01-01,51.1175,,1.2650000000000001
TMO,2012-01-01,55.09,,1.305
TMO,2013-01-01,87.7025,,1.9525000000000001
TMO,2014-01-01,117.3175,,2.285
TMO,2015-01-01,128.3175,,2.4725
TMO,2016-01-01,143.825,,2.6525
TMO,2017-01-01,173.1775,,2.9074999999999998
TMO,2018-01-01,216.53,,3.255
TMO,2019-01-01,291.5425,,4.0375
TMO,2020-01-01,383.625,,4.8325
TMO,2021-01-01,544.3425,,5.6325
TMO,2022-01-01,543.5325,,4.9875
TMO,2023-01-01,530.7725,,4.6125
TMO,2024-01-01,566.58,,4.5275
TMO,2025-01-01,475.91499999999996,,3.6399999999999997
SPGI,2010-01-01,26.15,,3.855
SPGI,2011-01-01,33.72,,4.775
SPGI,2012-01-01,42.35,,8.6875
SPGI,2013-01-01,54.9775,,12.795
SPGI,2014-01-01,74.58000000000001,,20.0225
SPGI,2015-01-01,88.31,,50.655
SPGI,2016-01-01,101.4,,61.485
SPGI,2017-01-01,140.4025,,40.942499999999995
SPGI,2018-01-01,178.98250000000002,,209.96999999999997
SPGI,2019-01-01,227.5925,,120.2175
SPGI,2020-01-01,303.4,,73.4875
SPGI,2021-01-01,401.76,,62.6925
SPGI,2022-01-01,338.3875,,3.115
SPGI,2023-01-01,382.2575,,3.4575
SPGI,2024-01-01,468.58250000000004,,4.2925
SPGI,2025-01-01,533.145,,4.885
TXN,2010-01-01,18.07,,2.1425
TXN,2011-01-01,21.055,,2.2325
TXN,2012-01-01,21.095,,2.1375
TXN,2013-01-01,27.78,,2.7775
TXN,2014-01-01,36.2325,,3.6725
TXN,2015-01-01,40.3775,,4.0975
TXN,2016-01-01,51.275,,5.0625
TXN,2017-01-01,70.2525,,6.5275
TXN,2018-01-01,85.0675,,8.0725
TXN,2019-01-01,100.705,,10.775
TXN,2020-01-01,115.73,,12.85
TXN,2021-01-01,169.1775,,13.4775
TXN,2022-01-01,149.66,,9.5675
TXN,2023-01-01,163.14000000000001,,9.1875
TXN,2024-01-01,184.56,,9.84
TXN,2025-01-01,189.64666666666668,,10.506666666666668
ISRG,2010-01-01,33.480000000000004,,6.16
ISRG,2011-01-01,42.582499999999996,,6.2775
ISRG,2012-01-01,57.82,,6.4475
ISRG,2013-01-01,48.8275,,4.8025
ISRG,2014-01-01,51.1275,,5.255
ISRG,2015-01-01,55.42,,4.702500000000001
ISRG,2016-01-01,72.8175,,4.7625
ISRG,2017-01-01,106.7375,,7.735
ISRG,2018-01-01,162.0175,,9.094999999999999
ISRG,2019-01-01,185.51749999999998,,8.49
ISRG,2020-01-01,216.055,,8.3075
ISRG,2021-01-01,310.885,,9.925
ISRG,2022-01-01,238.79500000000002,,7.2299999999999995
ISRG,2023-01-01,306.765,,8.747499999999999
ISRG,2024-01-01,464.2925,,10.795
ISRG,2025-01-01,502.8299999999999,,10.183333333333334
C,2010-01-01,30.700000000000003,,0.5525
C,2011-01-01,25.7175,,0.42500000000000004
C,2012-01-01,25.465,,0.40249999999999997
C,2013-01-01,36.08,,0.545
C,2014-01-01,37.57,,0.535
C,2015-01-01,39.045,,0.5275000000000001
C,2016-01-01,36.0275,,0.4475
C,2017-01-01,52.37,,0.63
C,2018-01-01,50.2675,,0.6225
C,2019-01-01,56.3,,0.6325
C,2020-01-01,41.0125,,0.4375
C,2021-01-01,58.7475,,0.5825
C,2022-01-01,41.31,,0.4
C,2023-01-01,42.9925,,0.3975
C,2024-01-01,62.715,,0.5700000000000001
C,2025-01-01,80.6,,0.7050000000000001
MUFG,2010-01-01,2.9850000000000003,,0.0
MUFG,2011-01-01,2.83,,0.0
MUFG,2012-01-01,3.1999999999999997,,0.0
MUFG,2013-01-01,4.025,,0.21
MUFG,2014-01-01,4.17,,0.41
MUFG,2015-01-01,5.01,,0.5
MUFG,2016-01-01,3.17,,0.27
MUFG,2017-01-01,4.97,,0.44
MUFG,2018-01-01,4.27,,0.36
MUFG,2019-01-01,3.72,,0.3
MUFG,2020-01-01,3.24,,0.27
MUFG,2021-01-01,4.7,,0.36
MUFG,2022-01-01,4.8,,0.44
MUFG,2023-01-01,6.91,,0.59
MUFG,2024-01-01,10.42,,0.89
MUFG,2025-01-01,14.05,,1.0950000000000002
PDD,2018-01-01,24.365000000000002,,4.565
PDD,2019-01-01,28.8675,,3.105
PDD,2020-01-01,93.4225,,11.2725
PDD,2021-01-01,102.4675,,1.5625
PDD,2022-01-01,61.51,,1.575
PDD,2023-01-01,97.355,,1.9075
PDD,2024-01-01,120.25,,0.7875
PDD,2025-01-01,116.27,,0.0
QCOM,2010-01-01,28.9575,,2.225
QCOM,2011-01-01,37.3175,,2.3499999999999996
QCOM,2012-01-01,43.7525,,2.25
QCOM,2013-01-01,48.4225,,2.2275
QCOM,2014-01-01,56.2825,,2.4274999999999998
QCOM,2015-01-01,44.2825,,2.0775
QCOM,2016-01-01,46.5375,,2.22
QCOM,2017-01-01,46.2225,,2.38
QCOM,2018-01-01,50.5475,,28.485
QCOM,2019-01-01,65.145,,16.41
QCOM,2020-01-01,96.7375,,22.8425
QCOM,2021-01-01,134.935,,16.6675
QCOM,2022-01-01,117.7175,,8.2625
QCOM,2023-01-01,120.58,,6.3275
QCOM,2024-01-01,169.7525,,7.425
QCOM,2025-01-01,152.61666666666667,,6.07
SONY,2010-01-01,5.7475,,0.0
SONY,2011-01-01,4.2175,,0.0
SONY,2012-01-01,2.6225,,0.0
SONY,2013-01-01,3.585,,0.0
SONY,2014-01-01,3.4875,,0.1675
SONY,2015-01-01,4.895,,0.275
SONY,2016-01-01,5.5075,,0.61
SONY,2017-01-01,7.35,,0.3475
SONY,2018-01-01,9.99,,0.445
SONY,2019-01-01,10.7,,0.3175
SONY,2020-01-01,14.875,,0.3975
SONY,2021-01-01,21.4975,,0.6075
SONY,2022-01-01,15.9475,,1.3825
SONY,2023-01-01,17.6925,,1.625
SONY,2024-01-01,18.57,,2.0825
SONY,2025-01-01,25.71,,2.755
AMGN,2010-01-01,38.455,,1.57
AMGN,2011-01-01,40.095,,1.5374999999999999
AMGN,2012-01-01,55.1,,2.1975
AMGN,2013-01-01,76.99,,2.7625
AMGN,2014-01-01,99.4825,,3.0675
AMGN,2015-01-01,114.9325,,3.1675
AMGN,2016-01-01,117.9025,,2.9425
AMGN,2017-01-01,137.1975,,3.3649999999999998
AMGN,2018-01-01,153.4675,,6.97
AMGN,2019-01-01,168.98250000000002,,9.685
AMGN,2020-01-01,198.1275,,11.425
AMGN,2021-01-01,205.42000000000002,,14.485000000000001
AMGN,2022-01-01,222.02249999999998,,60.4
AMGN,2023-01-01,240.7425,,20.085
AMGN,2024-01-01,286.695,,25.6275
AMGN,2025-01-01,296.76,,25.705
BSX,2010-01-01,6.68,,0.9225
BSX,2011-01-01,6.3375,,0.835
BSX,2012-01-01,5.78,,1.0175
BSX,2013-01-01,10.209999999999999,,2.08
BSX,2014-01-01,12.8375,,2.595
BSX,2015-01-01,17.575,,3.66
BSX,2016-01-01,21.9025,,4.6075
BSX,2017-01-01,26.6375,,5.055
BSX,2018-01-01,33.465,,5.8075
BSX,2019-01-01,41.817499999999995,,5.6325
BSX,2020-01-01,35.475,,3.34
BSX,2021-01-01,41.82,,3.675
BSX,2022-01-01,41.64,,3.445
BSX,2023-01-01,53.682500000000005,,4.1575
BSX,2024-01-01,79.655,,5.5925
BSX,2025-01-01,101.91999999999999,,6.720000000000001
ACN,2010-01-01,29.7325,,6.1775
ACN,2011-01-01,42.4125,,7.03
ACN,2012-01-01,48.43,,6.8925
ACN,2013-01-01,61.6025,,7.335
ACN,2014-01-01,68.515,,7.45
ACN,2015-01-01,81.89,,8.1825
ACN,2016-01-01,97.835,,8.0475
ACN,2017-01-01,115.7175,,7.9525
ACN,2018-01-01,145.7775,,8.4675
ACN,2019-01-01,168.3675,,7.3475
ACN,2020-01-01,201.6575,,7.4725
ACN,2021-01-01,287.915,,9.1175
ACN,2022-01-01,285.775,,8.0875
ACN,2023-01-01,296.3375,,7.13
ACN,2024-01-01,333.5025,,7.220000000000001
ACN,2025-01-01,300.67333333333335,,6.0566666666666675
UL,2010-01-01,17.4525,,0.0
UL,2011-01-01,20.725,,0.0
UL,2012-01-01,23.634999999999998,,0.0
UL,2013-01-01,27.525,,0.0
UL,2014-01-01,29.975,,0.0
UL,2015-01-01,31.045,,0.0
UL,2016-01-01,32.94,,0.0
UL,2017-01-01,42.0,,0.0
UL,2018-01-01,42.629999999999995,,0.0
UL,2019-01-01,48.754999999999995,,0.0
UL,2020-01-01,48.72,,0.0
UL,2021-01-01,49.129999999999995,,0.0
UL,2022-01-01,43.745000000000005,,0.0
UL,2023-01-01,47.4,,0.0
UL,2024-01-01,55.76,,0.0
UL,2025-01-01,61.32,,0.0
NEE,2010-01-01,8.305,,0.9975
NEE,2011-01-01,9.655000000000001,,1.0975000000000001
NEE,2012-01-01,11.885,,1.2725
NEE,2013-01-01,14.845,,1.495
NEE,2014-01-01,18.7675,,1.7325
NEE,2015-01-01,19.585,,1.6225
NEE,2016-01-01,24.5275,,1.8675
NEE,2017-01-01,29.415,,2.0025
NEE,2018-01-01,35.52,,1.8375
NEE,2019-01-01,47.375,,2.3200000000000003
NEE,2020-01-01,59.129999999999995,,2.725
NEE,2021-01-01,72.535,,3.1475
NEE,2022-01-01,74.7825,,3.2225
NEE,2023-01-01,63.6025,,2.37
NEE,2024-01-01,70.89,,2.445
NEE,2025-01-01,70.77333333333333,,2.4
APP,2021-01-01,80.60000000000001,,14.583333333333334
APP,2022-01-01,29.8825,,5.7325
APP,2023-01-01,30.3225,,8.0025
APP,2024-01-01,151.70499999999998,,52.95
APP,2025-01-01,351.08000000000004,,206.445
TJX,2010-01-01,8.79,,4.717499999999999
TJX,2011-01-01,11.165,,5.4675
TJX,2012-01-01,16.9775,,7.4725
TJX,2013-01-01,21.950000000000003,,8.1525
TJX,2014-01-01,24.9025,,8.085
TJX,2015-01-01,29.6825,,9.3525
TJX,2016-01-01,33.230000000000004,,9.925
TJX,2017-01-01,32.705,,9.175
TJX,2018-01-01,42.214999999999996,,10.0525
TJX,2019-01-01,49.9475,,11.495000000000001
TJX,2020-01-01,49.2,,11.35
TJX,2021-01-01,63.2575,,12.265
TJX,2022-01-01,63.5925,,13.0975
TJX,2023-01-01,81.39,,14.2425
TJX,2024-01-01,102.2825,,14.99
TJX,2025-01-01,128.08333333333334,,16.896666666666665
AMAT,2010-01-01,9.785,,1.7875
AMAT,2011-01-01,11.1775,,1.7725
AMAT,2012-01-01,9.385000000000002,,1.43
AMAT,2013-01-01,13.0375,,2.235
AMAT,2014-01-01,17.1,,2.745
