Ticker,Date,ROE,NetIncome
GEV,2024-01-01,9.8375,
GEV,2025-01-01,15.16,
HDB,2010-01-01,14.0725,
HDB,2011-01-01,15.3975,
HDB,2012-01-01,17.2375,
HDB,2013-01-01,18.1,
HDB,2014-01-01,18.52,
HDB,2020-01-01,8.38,
HDB,2021-01-01,21.83,
HDB,2022-01-01,14.0025,
HDB,2023-01-01,17.6075,
HDB,2024-01-01,12.1425,
HDB,2025-01-01,11.07,
ANET,2013-01-01,143.59,
ANET,2014-01-01,33.225,
ANET,2015-01-01,16.49,
ANET,2016-01-01,18.1375,
ANET,2017-01-01,26.215,
ANET,2018-01-01,18.8475,
ANET,2019-01-01,28.8675,
ANET,2020-01-01,25.0425,
ANET,2021-01-01,21.689999999999998,
ANET,2022-01-01,27.2025,
ANET,2023-01-01,33.2925,
ANET,2024-01-01,32.7025,
ANET,2025-01-01,32.18,
SCHW,2010-01-01,9.6175,
SCHW,2011-01-01,11.692499999999999,
SCHW,2012-01-01,10.1325,
SCHW,2013-01-01,9.395,
SCHW,2014-01-01,11.1725,
SCHW,2015-01-01,10.6025,
SCHW,2016-01-01,11.15,
SCHW,2017-01-01,12.0875,
SCHW,2018-01-01,14.7175,
SCHW,2019-01-01,16.8025,
SCHW,2020-01-01,11.432500000000001,
SCHW,2021-01-01,8.75,
SCHW,2022-01-01,12.56,
SCHW,2023-01-01,15.622499999999999,
SCHW,2024-01-01,11.12,
SCHW,2025-01-01,15.73,
BLK,2010-01-01,6.91,
BLK,2011-01-01,9.1,
BLK,2012-01-01,9.342500000000001,
BLK,2013-01-01,10.6325,
BLK,2014-01-01,11.985,
BLK,2015-01-01,12.092500000000001,
BLK,2016-01-01,11.1,
BLK,2017-01-01,12.9125,
BLK,2018-01-01,16.225,
BLK,2019-01-01,13.2575,
BLK,2020-01-01,13.752500000000001,
BLK,2021-01-01,15.84,
BLK,2022-01-01,15.2,
BLK,2023-01-01,13.7775,
BLK,2024-01-01,15.135,
BLK,2025-01-01,16.44,
BA,2010-01-01,89.685,
BA,2011-01-01,87.68,
BA,2012-01-01,78.35499999999999,
BA,2013-01-01,55.6325,
BA,2014-01-01,38.36,
BA,2015-01-01,64.2325,
BA,2016-01-01,139.0025,
BA,2017-01-01,5040.2225,
BA,2018-01-01,2004.7299999999998,
BA,2019-01-01,-655.2075000000001,
BA,2020-01-01,56.135000000000005,
BA,2021-01-01,53.152499999999996,
BA,2022-01-01,38.215,
BA,2023-01-01,21.294999999999998,
BA,2024-01-01,37.7575,
BA,2025-01-01,111.795,
TMO,2010-01-01,6.4025,
TMO,2011-01-01,8.2425,
TMO,2012-01-01,7.6899999999999995,
TMO,2013-01-01,8.102500000000001,
TMO,2014-01-01,8.5125,
TMO,2015-01-01,9.3325,
TMO,2016-01-01,9.4575,
TMO,2017-01-01,10.045,
TMO,2018-01-01,9.807500000000001,
TMO,2019-01-01,12.485,
TMO,2020-01-01,15.4875,
TMO,2021-01-01,23.2525,
TMO,2022-01-01,17.650000000000002,
TMO,2023-01-01,13.5375,
TMO,2024-01-01,13.2525,
TMO,2025-01-01,13.309999999999999,
SPGI,2010-01-01,41.63,
SPGI,2011-01-01,39.015,
SPGI,2012-01-01,43.3525,
SPGI,2013-01-01,93.21000000000001,
SPGI,2014-01-01,48.475,
SPGI,2015-01-01,50.1525,
SPGI,2016-01-01,363.96,
SPGI,2017-01-01,253.27,
SPGI,2018-01-01,279.4575,
SPGI,2019-01-01,360.5825,
SPGI,2020-01-01,858.505,
SPGI,2021-01-01,275.08500000000004,
SPGI,2022-01-01,17.240000000000002,
SPGI,2023-01-01,7.0675,
SPGI,2024-01-01,9.8,
SPGI,2025-01-01,11.795,
TXN,2010-01-01,27.56,
TXN,2011-01-01,26.835,
TXN,2012-01-01,15.515,
TXN,2013-01-01,17.795,
TXN,2014-01-01,22.91,
TXN,2015-01-01,28.8725,
TXN,2016-01-01,32.9375,
TXN,2017-01-01,37.955,
TXN,2018-01-01,44.275,
TXN,2019-01-01,57.3375,
TXN,2020-01-01,61.69,
TXN,2021-01-01,68.1925,
TXN,2022-01-01,63.2025,
TXN,2023-01-01,48.09,
TXN,2024-01-01,30.8625,
TXN,2025-01-01,29.28,
ISRG,2010-01-01,19.265,
ISRG,2011-01-01,20.2775,
ISRG,2012-01-01,20.675,
ISRG,2013-01-01,19.4425,
ISRG,2014-01-01,13.8675,
ISRG,2015-01-01,14.7,
ISRG,2016-01-01,14.5125,
ISRG,2017-01-01,16.240000000000002,
ISRG,2018-01-01,15.9875,
ISRG,2019-01-01,17.9825,
ISRG,2020-01-01,13.7025,
ISRG,2021-01-01,14.957500000000001,
ISRG,2022-01-01,12.2625,
ISRG,2023-01-01,12.8275,
ISRG,2024-01-01,15.315,
ISRG,2025-01-01,15.45,
C,2010-01-01,3.8449999999999998,
C,2011-01-01,6.0075,
C,2012-01-01,4.9625,
C,2013-01-01,5.5875,
C,2014-01-01,4.63,
C,2015-01-01,5.6475,
C,2016-01-01,6.135,
C,2017-01-01,3.8274999999999997,
C,2018-01-01,-0.36750000000000005,
C,2019-01-01,8.67,
C,2020-01-01,6.395,
C,2021-01-01,9.7125,
C,2022-01-01,7.4875,
C,2023-01-01,5.73,
C,2024-01-01,3.805,
C,2025-01-01,6.01,
MUFG,2010-01-01,6.18,
MUFG,2011-01-01,7.565,
MUFG,2012-01-01,6.67,
MUFG,2013-01-01,7.025,
MUFG,2014-01-01,7.89,
MUFG,2015-01-01,7.56,
MUFG,2016-01-01,6.16,
MUFG,2017-01-01,6.05,
MUFG,2018-01-01,6.29,
MUFG,2019-01-01,6.9,
MUFG,2020-01-01,6.89,
MUFG,2021-01-01,7.26,
MUFG,2022-01-01,6.21,
MUFG,2023-01-01,6.77,
MUFG,2024-01-01,8.29,
MUFG,2025-01-01,8.06,
PDD,2018-01-01,-112.86,
PDD,2019-01-01,-40.177499999999995,
PDD,2020-01-01,-30.79,
PDD,2021-01-01,-2.2649999999999997,
PDD,2022-01-01,26.9875,
PDD,2023-01-01,34.6075,
PDD,2024-01-01,45.335,
PDD,2025-01-01,33.27,
QCOM,2010-01-01,15.9275,
QCOM,2011-01-01,17.005,
QCOM,2012-01-01,19.7375,
QCOM,2013-01-01,18.36,
QCOM,2014-01-01,20.0875,
QCOM,2015-01-01,16.072499999999998,
QCOM,2016-01-01,16.814999999999998,
QCOM,2017-01-01,5.047499999999999,
QCOM,2018-01-01,-11.325,
QCOM,2019-01-01,79.3925,
QCOM,2020-01-01,104.6225,
QCOM,2021-01-01,119.38,
QCOM,2022-01-01,91.2825,
QCOM,2023-01-01,43.775,
QCOM,2024-01-01,39.2475,
QCOM,2025-01-01,42.345,
SONY,2010-01-01,1.13,
SONY,2011-01-01,-12.565,
SONY,2012-01-01,-16.0375,
SONY,2013-01-01,2.5325,
SONY,2014-01-01,-5.5225,
SONY,2015-01-01,-0.05500000000000016,
SONY,2016-01-01,2.0175,
SONY,2017-01-01,7.62,
SONY,2018-01-01,17.465,
SONY,2019-01-01,18.55,
SONY,2020-01-01,16.6375,
SONY,2021-01-01,17.3175,
SONY,2022-01-01,12.5325,
SONY,2023-01-01,13.015,
SONY,2024-01-01,13.4775,
SONY,2025-01-01,13.81,
AMGN,2010-01-01,20.34,
AMGN,2011-01-01,17.1825,
AMGN,2012-01-01,20.52,
AMGN,2013-01-01,23.7675,
AMGN,2014-01-01,21.34,
AMGN,2015-01-01,23.405,
AMGN,2016-01-01,25.8125,
AMGN,2017-01-01,21.3675,
AMGN,2018-01-01,22.575000000000003,
AMGN,2019-01-01,68.25,
AMGN,2020-01-01,72.65,
AMGN,2021-01-01,66.7625,
AMGN,2022-01-01,171.26,
AMGN,2023-01-01,151.6225,
AMGN,2024-01-01,61.167500000000004,
AMGN,2025-01-01,95.43,
BSX,2010-01-01,-18.552500000000002,
BSX,2011-01-01,4.8525,
BSX,2012-01-01,-29.725,
BSX,2013-01-01,-20.4175,
BSX,2014-01-01,2.955,
BSX,2015-01-01,-4.005,
BSX,2016-01-01,0.16000000000000025,
BSX,2017-01-01,7.8149999999999995,
BSX,2018-01-01,9.645,
BSX,2019-01-01,23.2675,
BSX,2020-01-01,22.74,
BSX,2021-01-01,4.4174999999999995,
BSX,2022-01-01,4.1850000000000005,
BSX,2023-01-01,6.1075,
BSX,2024-01-01,9.0,
BSX,2025-01-01,12.385,
ACN,2010-01-01,50.5675,
ACN,2011-01-01,56.8025,
ACN,2012-01-01,55.945,
ACN,2013-01-01,59.7175,
ACN,2014-01-01,50.6325,
ACN,2015-01-01,47.6525,
ACN,2016-01-01,54.7025,
ACN,2017-01-01,41.71,
ACN,2018-01-01,38.43,
ACN,2019-01-01,35.35,
ACN,2020-01-01,31.580000000000002,
ACN,2021-01-01,30.8125,
ACN,2022-01-01,31.445,
ACN,2023-01-01,28.275,
ACN,2024-01-01,25.7525,
ACN,2025-01-01,26.155,
UL,2010-01-01,32.6325,
NEE,2010-01-01,14.36,
NEE,2011-01-01,11.915,
NEE,2012-01-01,13.565,
