Ticker,Date,StockPrice,NetEPS,PE
NVO,2021-01-01,42.415,,27.0725
NVO,2022-01-01,54.815,,32.3225
NVO,2023-01-01,86.17750000000001,,37.92
NVO,2024-01-01,116.92,,38.7475
NVO,2025-01-01,59.099999999999994,,17.485
INTU,2010-01-01,34.0,,20.4425
INTU,2011-01-01,44.965,,23.305
INTU,2012-01-01,51.8625,,20.9275
INTU,2013-01-01,58.192499999999995,,20.8625
INTU,2014-01-01,72.8925,,25.37
INTU,2015-01-01,90.1675,,61.815000000000005
INTU,2016-01-01,97.2625,,31.9225
INTU,2017-01-01,125.7975,,34.2825
INTU,2018-01-01,183.325,,41.745
INTU,2019-01-01,241.0675,,40.565
INTU,2020-01-01,283.9125,,44.8625
INTU,2021-01-01,470.115,,63.605
INTU,2022-01-01,454.8875,,60.32
INTU,2023-01-01,462.1725,,57.4125
INTU,2024-01-01,624.2175,,60.402499999999996
INTU,2025-01-01,662.6266666666667,,56.20666666666667
SHEL,2010-01-01,29.2075,,5.55
SHEL,2011-01-01,36.06,,4.0075
SHEL,2012-01-01,37.2125,,4.24
SHEL,2013-01-01,37.4925,,5.625
SHEL,2014-01-01,44.1525,,9.365
SHEL,2015-01-01,32.54,,29.82
SHEL,2016-01-01,34.4525,,15.815
SHEL,2017-01-01,41.0075,,17.5075
SHEL,2018-01-01,47.875,,10.2325
SHEL,2019-01-01,47.845,,9.98
SHEL,2020-01-01,26.395,,2.92
SHEL,2021-01-01,35.9775,,16.2725
SHEL,2022-01-01,47.69,,5.484999999999999
SHEL,2023-01-01,57.47,,7.295
SHEL,2024-01-01,64.5475,,12.3725
SHEL,2025-01-01,71.935,,16.575000000000003
RTX,2010-01-01,31.875,,7.0775
RTX,2011-01-01,35.7625,,6.865
RTX,2012-01-01,36.935,,7.385
RTX,2013-01-01,48.457499999999996,,7.2625
RTX,2014-01-01,54.9075,,8.42
RTX,2015-01-01,51.2025,,7.0925
RTX,2016-01-01,52.71,,6.8025
RTX,2017-01-01,62.34,,9.98
RTX,2018-01-01,66.3,,10.79
RTX,2019-01-01,74.44,,11.945
RTX,2020-01-01,55.605000000000004,,2.745
RTX,2021-01-01,76.3725,,30.130000000000003
RTX,2022-01-01,88.27,,28.892500000000002
RTX,2023-01-01,84.17,,29.5
RTX,2024-01-01,106.7825,,40.11
RTX,2025-01-01,144.52333333333334,,34.99
GS,2010-01-01,117.8775,,6.6725
GS,2011-01-01,92.27,,12.76
GS,2012-01-01,90.7425,,10.335
GS,2013-01-01,126.50999999999999,,8.0625
GS,2014-01-01,143.315,,8.7925
GS,2015-01-01,153.7225,,9.96
GS,2016-01-01,146.945,,12.33
GS,2017-01-01,198.7825,,13.875
GS,2018-01-01,184.22,,13.83
GS,2019-01-01,181.135,,7.9975
GS,2020-01-01,181.86,,7.965
GS,2021-01-01,332.5075,,6.0125
GS,2022-01-01,293.02750000000003,,7.512499999999999
GS,2023-01-01,324.6475,,13.8575
GS,2024-01-01,476.115,,14.5975
GS,2025-01-01,657.0233333333334,,14.693333333333333
BX,2010-01-01,5.7875,,0.0
BX,2011-01-01,7.245,,16.515
BX,2012-01-01,7.345000000000001,,4.915
BX,2013-01-01,12.8,,11.985000000000001
BX,2014-01-01,18.2775,,7.3225
BX,2015-01-01,20.955,,11.355
BX,2016-01-01,17.2525,,33.9
BX,2017-01-01,22.884999999999998,,10.4925
BX,2018-01-01,25.245,,10.645
BX,2019-01-01,37.3425,,16.052500000000002
BX,2020-01-01,46.005,,43.665
BX,2021-01-01,91.025,,13.1725
BX,2022-01-01,84.9925,,20.205
BX,2023-01-01,98.8075,,65.8375
BX,2024-01-01,140.995,,47.019999999999996
BX,2025-01-01,151.42666666666665,,42.196666666666665
AXP,2010-01-01,33.5275,,12.59
AXP,2011-01-01,38.7825,,10.01
AXP,2012-01-01,47.945,,11.5325
AXP,2013-01-01,65.065,,15.16
AXP,2014-01-01,77.9225,,14.7175
AXP,2015-01-01,64.77,,11.81
AXP,2016-01-01,57.265,,10.445
AXP,2017-01-01,78.97749999999999,,18.635
AXP,2018-01-01,89.2025,,20.57
AXP,2019-01-01,109.5075,,13.6175
AXP,2020-01-01,94.135,,21.055
AXP,2021-01-01,151.56,,18.13
AXP,2022-01-01,146.1575,,14.785
AXP,2023-01-01,164.6425,,16.0225
AXP,2024-01-01,253.73000000000002,,19.0575
AXP,2025-01-01,293.46333333333337,,20.563333333333333
DIS,2010-01-01,29.4375,,14.315
DIS,2011-01-01,32.5675,,13.3975
DIS,2012-01-01,42.9575,,14.295
DIS,2013-01-01,58.5225,,17.165
DIS,2014-01-01,79.2575,,18.87
DIS,2015-01-01,98.135,,19.9725
DIS,2016-01-01,91.975,,16.54
DIS,2017-01-01,100.815,,16.83
DIS,2018-01-01,103.9125,,13.377500000000001
DIS,2019-01-01,128.315,,17.5625
DIS,2020-01-01,126.24000000000001,,8.025
DIS,2021-01-01,168.2825,,131.69
DIS,2022-01-01,101.5,,61.9775
DIS,2023-01-01,88.7825,,58.112500000000004
DIS,2024-01-01,106.2425,,60.06
DIS,2025-01-01,111.72333333333334,,29.52
MRK,2010-01-01,21.1425,,23.25
MRK,2011-01-01,21.1325,,21.7775
MRK,2012-01-01,26.455000000000002,,12.0625
MRK,2013-01-01,31.1325,,18.0525
MRK,2014-01-01,39.379999999999995,,19.5225
MRK,2015-01-01,38.1425,,13.8775
MRK,2016-01-01,42.214999999999996,,22.74
MRK,2017-01-01,46.4875,,28.925
MRK,2018-01-01,50.8625,,54.162499999999994
MRK,2019-01-01,68.07249999999999,,19.3125
MRK,2020-01-01,65.395,,17.695
MRK,2021-01-01,67.32,,22.9675
MRK,2022-01-01,85.1775,,14.355
MRK,2023-01-01,102.5325,,226.72750000000002
MRK,2024-01-01,113.72,,50.2225
MRK,2025-01-01,82.8,,12.506666666666666
T,2010-01-01,6.875,,2.5675
T,2011-01-01,8.3,,5.452500000000001
T,2012-01-01,10.245000000000001,,12.5275
T,2013-01-01,11.1525,,7.0325
T,2014-01-01,11.795,,5.0875
T,2015-01-01,12.315000000000001,,10.4675
T,2016-01-01,16.1725,,7.145
T,2017-01-01,16.3675,,6.76
T,2018-01-01,14.4975,,3.3375
T,2019-01-01,17.2375,,7.717499999999999
T,2020-01-01,15.35,,6.7875
T,2021-01-01,15.9675,,34.2425
T,2022-01-01,15.1175,,4.32
T,2023-01-01,14.842500000000001,,1.95
T,2024-01-01,19.325,,12.7375
T,2025-01-01,28.14,,16.406666666666666
PEP,2010-01-01,41.6725,,10.635
PEP,2011-01-01,43.6525,,11.1625
PEP,2012-01-01,47.305,,12.245000000000001
PEP,2013-01-01,57.0075,,13.65
PEP,2014-01-01,65.39750000000001,,14.842500000000001
PEP,2015-01-01,71.48,,18.490000000000002
PEP,2016-01-01,81.0025,,20.5225
PEP,2017-01-01,90.60249999999999,,21.19
PEP,2018-01-01,89.6725,,22.53
PEP,2019-01-01,110.8475,,14.809999999999999
PEP,2020-01-01,116.6275,,23.0925
PEP,2021-01-01,136.68,,24.16
PEP,2022-01-01,155.0425,,22.77
PEP,2023-01-01,166.01,,29.31
PEP,2024-01-01,160.26999999999998,,23.53
PEP,2025-01-01,141.42333333333332,,24.02333333333333
SHOP,2016-01-01,3.62,,0.0
SHOP,2017-01-01,9.3125,,0.0
SHOP,2018-01-01,14.3375,,0.0
SHOP,2019-01-01,30.4025,,0.0
SHOP,2020-01-01,88.0275,,273.8675
SHOP,2021-01-01,132.5175,,68.21000000000001
SHOP,2022-01-01,40.1225,,135.1925
SHOP,2023-01-01,61.2525,,216.39
SHOP,2024-01-01,82.4225,,52.725
SHOP,2025-01-01,123.315,,100.25999999999999
CAT,2010-01-01,50.5375,,17.965
CAT,2011-01-01,66.6525,,10.625
CAT,2012-01-01,65.38,,7.532500000000001
CAT,2013-01-01,62.6725,,10.29
CAT,2014-01-01,74.59,,12.4675
CAT,2015-01-01,57.582499999999996,,11.747499999999999
CAT,2016-01-01,67.3375,,25.902500000000003
CAT,2017-01-01,100.69,,193.2525
CAT,2018-01-01,119.94,,21.947499999999998
CAT,2019-01-01,119.4425,,11.184999999999999
CAT,2020-01-01,129.5825,,19.78
CAT,2021-01-01,195.76,,23.6025
CAT,2022-01-01,189.9775,,15.0575
CAT,2023-01-01,251.8375,,15.040000000000001
CAT,2024-01-01,356.92999999999995,,16.28
CAT,2025-01-01,376.96000000000004,,23.126666666666665
UBER,2020-01-01,36.62,,0.0
UBER,2021-01-01,47.839999999999996,,0.0
UBER,2022-01-01,26.8425,,0.0
UBER,2023-01-01,45.6075,,41.3625
UBER,2024-01-01,71.2875,,63.667500000000004
UBER,2025-01-01,86.28666666666668,,16.086666666666666
RY,2010-01-01,29.765,,9.165
RY,2011-01-01,31.4525,,9.2725
RY,2012-01-01,32.66,,8.5425
RY,2013-01-01,39.3,,7.5525
RY,2014-01-01,44.3,,8.285
RY,2015-01-01,40.06,,7.395
RY,2016-01-01,40.6875,,10.105
RY,2017-01-01,53.4225,,10.4625
RY,2018-01-01,59.035,,9.537500000000001
RY,2019-01-01,61.989999999999995,,9.4225
RY,2020-01-01,57.307500000000005,,9.4225
RY,2021-01-01,81.5275,,10.6175
RY,2022-01-01,89.5875,,10.1175
RY,2023-01-01,87.6975,,11.2625
RY,2024-01-01,102.7625,,12.6175
RY,2025-01-01,123.72666666666667,,13.800000000000002
NOW,2013-01-01,46.1375,,0.0
NOW,2014-01-01,62.1275,,0.0
NOW,2015-01-01,77.275,,0.0
NOW,2016-01-01,70.2675,,0.0
NOW,2017-01-01,110.3475,,0.0
NOW,2018-01-01,177.9,,0.0
NOW,2019-01-01,264.3075,,7239.085
NOW,2020-01-01,431.7675,,320.07
NOW,2021-01-01,580.26,,615.3299999999999
NOW,2022-01-01,449.5725,,413.225
NOW,2023-01-01,573.0350000000001,,118.6225
NOW,2024-01-01,875.895,,129.5275
NOW,2025-01-01,899.4466666666666,,115.91333333333334
VZ,2010-01-01,14.43,,44.839999999999996
VZ,2011-01-01,18.81,,12.42
VZ,2012-01-01,22.2425,,34.7575
VZ,2013-01-01,26.4625,,39.0075
VZ,2014-01-01,27.3525,,7.105
VZ,2015-01-01,27.39,,10.0
VZ,2016-01-01,33.394999999999996,,9.275
VZ,2017-01-01,31.805,,7.699999999999999
VZ,2018-01-01,35.3925,,5.92
VZ,2019-01-01,42.3125,,10.46
VZ,2020-01-01,42.120000000000005,,9.5125
VZ,2021-01-01,42.5975,,8.5525
VZ,2022-01-01,36.3275,,7.325
VZ,2023-01-01,31.66,,7.6625
VZ,2024-01-01,39.0375,,13.9375
VZ,2025-01-01,43.153333333333336,,10.133333333333333
BKNG,2010-01-01,291.1675,,28.6675
BKNG,2011-01-01,477.825,,31.387500000000003
BKNG,2012-01-01,647.165,,26.1325
BKNG,2013-01-01,910.5024999999999,,27.7825
BKNG,2014-01-01,1158.7325,,27.8825
BKNG,2015-01-01,1191.7275,,25.259999999999998
BKNG,2016-01-01,1351.595,,29.884999999999998
BKNG,2017-01-01,1782.1675,,35.275
BKNG,2018-01-01,1929.0175,,32.875
BKNG,2019-01-01,1885.09,,19.4475
BKNG,2020-01-01,1697.3825,,408.0825
BKNG,2021-01-01,2293.6775,,172.425
BKNG,2022-01-01,1914.7075,,71.47
BKNG,2023-01-01,2958.4674999999997,,24.905
BKNG,2024-01-01,4165.4025,,27.872500000000002
BKNG,2025-01-01,5273.436666666667,,41.68
GEV,2024-01-01,328.54,,59.09
GEV,2025-01-01,493.23333333333335,,109.00666666666666
HDB,2010-01-01,12.9775,,31.542499999999997
HDB,2011-01-01,12.905,,21.9225
HDB,2012-01-01,15.225,,21.4075
HDB,2013-01-01,14.7775,,18.0075
HDB,2014-01-01,19.52,,23.963333333333335
HDB,2019-01-01,53.28,,114.58
HDB,2020-01-01,57.074999999999996,,58.265
HDB,2021-01-01,66.13666666666667,,30.05666666666667
HDB,2022-01-01,57.94,,20.16
HDB,2023-01-01,63.81,,20.0375
HDB,2024-01-01,60.7175,,18.57
HDB,2025-01-01,72.64666666666666,,22.2
ANET,2015-01-01,4.5525,,49.035
ANET,2016-01-01,4.8325,,35.78
ANET,2017-01-01,11.05,,41.275
ANET,2018-01-01,15.46,,36.445
ANET,2019-01-01,15.879999999999999,,27.535
ANET,2020-01-01,14.22,,25.5825
ANET,2021-01-01,24.7325,,41.0625
ANET,2022-01-01,29.1875,,33.9225
ANET,2023-01-01,46.8375,,32.86
ANET,2024-01-01,91.6525,,45.4425
ANET,2025-01-01,106.35666666666667,,54.64000000000001
SCHW,2010-01-01,13.217500000000001,,24.7975
SCHW,2011-01-01,11.9625,,19.189999999999998
SCHW,2012-01-01,11.6475,,17.385
SCHW,2013-01-01,18.695,,26.25
SCHW,2014-01-01,24.97,,27.064999999999998
SCHW,2015-01-01,27.5475,,28.064999999999998
SCHW,2016-01-01,27.7575,,23.145
SCHW,2017-01-01,40.2475,,26.5325
SCHW,2018-01-01,43.9825,,21.415
SCHW,2019-01-01,39.6225,,14.94
SCHW,2020-01-01,36.6725,,16.2125
SCHW,2021-01-01,69.9675,,27.7675
SCHW,2022-01-01,72.5175,,23.225
SCHW,2023-01-01,56.6175,,18.5525
SCHW,2024-01-01,70.37,,27.39
SCHW,2025-01-01,88.42,,24.66
BLK,2010-01-01,122.2225,,14.0575
BLK,2011-01-01,125.2375,,10.36
BLK,2012-01-01,137.125,,10.5725
BLK,2013-01-01,204.545,,13.075
BLK,2014-01-01,251.2025,,13.49
BLK,2015-01-01,262.9575,,13.35
BLK,2016-01-01,285.2725,,15.07
BLK,2017-01-01,362.245,,15.775
BLK,2018-01-01,399.02250000000004,,12.6525
BLK,2019-01-01,398.5425,,14.845
BLK,2020-01-01,504.3275,,17.0475
BLK,2021-01-01,767.3925,,21.025
BLK,2022-01-01,611.295,,16.564999999999998
BLK,2023-01-01,674.135,,19.439999999999998
BLK,2024-01-01,882.5025,,21.7375
BLK,2025-01-01,1034.5233333333333,,25.05
BA,2010-01-01,52.86,,24.195
BA,2011-01-01,57.08,,11.705
BA,2012-01-01,60.96,,10.942499999999999
BA,2013-01-01,93.98750000000001,,16.6725
BA,2014-01-01,110.5675,,16.5825
BA,2015-01-01,125.3325,,16.345
BA,2016-01-01,124.74000000000001,,18.6575
BA,2017-01-01,218.4375,,19.9
BA,2018-01-01,327.5025,,19.7775
BA,2019-01-01,357.46999999999997,,30.21
BA,2020-01-01,177.94,,0.0
BA,2021-01-01,228.885,,0.0
BA,2022-01-01,159.9475,,0.0
BA,2023-01-01,218.98250000000002,,0.0
BA,2024-01-01,176.01,,0.0
BA,2025-01-01,202.47000000000003,,0.0
TMO,2010-01-01,48.315,,20.325
TMO,2011-01-01,51.1175,,16.0775
TMO,2012-01-01,55.09,,17.6475
TMO,2013-01-01,87.7025,,25.1025
TMO,2014-01-01,117.3175,,28.44
TMO,2015-01-01,128.3175,,27.095
TMO,2016-01-01,143.825,,28.7125
TMO,2017-01-01,173.1775,,30.4775
TMO,2018-01-01,216.53,,34.655
TMO,2019-01-01,291.5425,,33.637499999999996
TMO,2020-01-01,383.625,,33.5125
TMO,2021-01-01,544.3425,,26.537499999999998
TMO,2022-01-01,543.5325,,29.622500000000002
TMO,2023-01-01,530.7725,,34.9925
TMO,2024-01-01,566.58,,35.3525
TMO,2025-01-01,452.43,,26.3
SPGI,2010-01-01,26.15,,10.1025
SPGI,2011-01-01,33.72,,11.91
SPGI,2012-01-01,42.35,,17.7225
SPGI,2013-01-01,54.9775,,13.8225
SPGI,2014-01-01,74.58000000000001,,16.705
SPGI,2015-01-01,88.31,,108.895
SPGI,2016-01-01,101.4,,18.4425
SPGI,2017-01-01,140.4025,,19.8
SPGI,2018-01-01,178.98250000000002,,26.814999999999998
SPGI,2019-01-01,227.5925,,28.0975
SPGI,2020-01-01,303.4,,30.4575
SPGI,2021-01-01,401.76,,36.15
SPGI,2022-01-01,338.3875,,27.355
SPGI,2023-01-01,382.2575,,48.4675
SPGI,2024-01-01,468.58250000000004,,43.6875
SPGI,2025-01-01,531.1933333333333,,51.4
TXN,2010-01-01,18.07,,8.3625
TXN,2011-01-01,21.055,,8.9475
TXN,2012-01-01,21.095,,14.19
TXN,2013-01-01,27.78,,15.83
TXN,2014-01-01,36.2325,,16.2
TXN,2015-01-01,40.3775,,14.5125
TXN,2016-01-01,51.275,,16.5725
TXN,2017-01-01,70.2525,,18.23
TXN,2018-01-01,85.0675,,18.6575
TXN,2019-01-01,100.705,,18.6925
TXN,2020-01-01,115.73,,21.127499999999998
TXN,2021-01-01,169.1775,,22.845
TXN,2022-01-01,149.66,,16.302500000000002
TXN,2023-01-01,163.14000000000001,,20.5
TXN,2024-01-01,184.56,,32.7975
TXN,2025-01-01,189.64666666666668,,35.123333333333335
ISRG,2010-01-01,33.480000000000004,,37.11
ISRG,2011-01-01,42.582499999999996,,34.394999999999996
ISRG,2012-01-01,57.82,,35.8
ISRG,2013-01-01,48.8275,,25.9575
ISRG,2014-01-01,51.1275,,38.5225
ISRG,2015-01-01,55.42,,35.7575
ISRG,2016-01-01,72.8175,,36.74
ISRG,2017-01-01,106.7375,,48.19
ISRG,2018-01-01,162.0175,,67.4075
ISRG,2019-01-01,185.51749999999998,,52.8425
ISRG,2020-01-01,216.055,,69.06
ISRG,2021-01-01,310.885,,73.355
ISRG,2022-01-01,238.79500000000002,,60.03
ISRG,2023-01-01,306.765,,72.835
ISRG,2024-01-01,464.2925,,77.22
ISRG,2025-01-01,502.8299999999999,,71.31
C,2010-01-01,30.700000000000003,,15.1175
C,2011-01-01,25.7175,,7.8
C,2012-01-01,25.465,,8.8925
C,2013-01-01,36.08,,10.4525
C,2014-01-01,37.57,,12.0325
C,2015-01-01,39.045,,9.975000000000001
C,2016-01-01,36.0275,,7.6
C,2017-01-01,52.37,,7.5175
C,2018-01-01,50.2675,,1.5325
C,2019-01-01,56.3,,7.585
C,2020-01-01,41.0125,,7.345000000000001
C,2021-01-01,58.7475,,6.2625
C,2022-01-01,41.31,,5.4025
C,2023-01-01,42.9925,,7.73
C,2024-01-01,62.715,,16.02
C,2025-01-01,81.92,,12.340000000000002
MUFG,2010-01-01,2.9850000000000003,,7.0925
MUFG,2011-01-01,2.83,,4.47
MUFG,2012-01-01,3.1999999999999997,,5.1725
MUFG,2013-01-01,4.025,,5.404999999999999
MUFG,2014-01-01,4.17,,5.02
MUFG,2015-01-01,5.01,,6.43
MUFG,2016-01-01,3.17,,4.96
MUFG,2017-01-01,4.97,,7.65
MUFG,2018-01-01,4.27,,6.11
MUFG,2019-01-01,3.72,,4.54
MUFG,2020-01-01,3.24,,3.96
MUFG,2021-01-01,4.7,,5.22
MUFG,2022-01-01,4.8,,6.4
MUFG,2023-01-01,6.91,,8.53
MUFG,2024-01-01,10.955,,13.41
MUFG,2025-01-01,14.05,,21.955
PDD,2019-01-01,30.223333333333333,,0.0
PDD,2020-01-01,93.4225,,0.0
PDD,2021-01-01,102.4675,,17.775
PDD,2022-01-01,61.51,,25.695
PDD,2023-01-01,97.355,,21.2825
PDD,2024-01-01,120.25,,13.0225
PDD,2025-01-01,116.27,,12.515
QCOM,2010-01-01,28.9575,,14.5825
QCOM,2011-01-01,37.3175,,15.125
QCOM,2012-01-01,43.7525,,12.5175
QCOM,2013-01-01,48.4225,,12.77
QCOM,2014-01-01,56.2825,,12.7425
QCOM,2015-01-01,44.2825,,12.6
QCOM,2016-01-01,46.5375,,13.605
QCOM,2017-01-01,46.2225,,14.46
QCOM,2018-01-01,50.5475,,7.685
QCOM,2019-01-01,65.145,,22.5975
QCOM,2020-01-01,96.7375,,24.89
QCOM,2021-01-01,134.935,,17.045
QCOM,2022-01-01,117.7175,,11.1
QCOM,2023-01-01,120.58,,16.2225
QCOM,2024-01-01,169.7525,,20.565
QCOM,2025-01-01,152.61666666666667,,17.996666666666666
SONY,2010-01-01,5.7475,,38.9675
SONY,2011-01-01,4.2175,,0.0
SONY,2012-01-01,2.6225,,0.0
SONY,2013-01-01,3.585,,39.045
SONY,2014-01-01,3.4875,,0.0
SONY,2015-01-01,4.895,,15.6675
SONY,2016-01-01,5.5075,,41.042500000000004
SONY,2017-01-01,7.35,,33.22
SONY,2018-01-01,9.99,,11.3625
SONY,2019-01-01,10.7,,9.585
SONY,2020-01-01,14.875,,12.497499999999999
SONY,2021-01-01,21.4975,,14.51
SONY,2022-01-01,15.9475,,13.245000000000001
SONY,2023-01-01,17.6925,,16.6675
SONY,2024-01-01,18.57,,16.06
SONY,2025-01-01,25.71,,20.835
AMGN,2010-01-01,38.455,,8.1675
AMGN,2011-01-01,40.095,,9.1625
AMGN,2012-01-01,55.1,,10.97
AMGN,2013-01-01,76.99,,12.39
AMGN,2014-01-01,99.4825,,15.4325
AMGN,2015-01-01,114.9325,,14.28
AMGN,2016-01-01,117.9025,,11.945
AMGN,2017-01-01,137.1975,,22.907500000000002
AMGN,2018-01-01,153.4675,,36.1875
AMGN,2019-01-01,168.98250000000002,,13.2325
AMGN,2020-01-01,198.1275,,15.962499999999999
AMGN,2021-01-01,205.42000000000002,,19.69
AMGN,2022-01-01,222.02249999999998,,19.197499999999998
AMGN,2023-01-01,240.7425,,17.3625
AMGN,2024-01-01,286.695,,41.3425
AMGN,2025-01-01,290.91,,29.016666666666666
BSX,2010-01-01,6.68,,0.0
BSX,2011-01-01,6.3375,,19.0
BSX,2012-01-01,5.78,,4.3975
BSX,2013-01-01,10.209999999999999,,0.0
BSX,2014-01-01,12.8375,,61.302499999999995
BSX,2015-01-01,17.575,,75.33500000000001
BSX,2016-01-01,21.9025,,119.965
BSX,2017-01-01,26.6375,,131.8675
BSX,2018-01-01,33.465,,148.1825
BSX,2019-01-01,41.817499999999995,,34.9525
BSX,2020-01-01,35.475,,9.455
BSX,2021-01-01,41.82,,159.2725
BSX,2022-01-01,41.64,,85.715
BSX,2023-01-01,53.682500000000005,,73.3425
BSX,2024-01-01,79.655,,65.22
BSX,2025-01-01,103.75,,66.28666666666668
ACN,2010-01-01,29.7325,,11.7075
ACN,2011-01-01,42.4125,,13.035
ACN,2012-01-01,48.43,,12.5575
ACN,2013-01-01,61.6025,,12.7325
ACN,2014-01-01,68.515,,15.2
ACN,2015-01-01,81.89,,17.32
ACN,2016-01-01,97.835,,15.75
ACN,2017-01-01,115.7175,,20.4075
ACN,2018-01-01,145.7775,,23.572499999999998
ACN,2019-01-01,168.3675,,23.2425
ACN,2020-01-01,201.6575,,25.6925
ACN,2021-01-01,287.915,,31.7325
ACN,2022-01-01,285.775,,27.3125
ACN,2023-01-01,296.3375,,27.177500000000002
ACN,2024-01-01,333.5025,,29.427500000000002
ACN,2025-01-01,300.67333333333335,,24.28
UL,2010-01-01,17.4525,,9.2
UL,2011-01-01,20.725,,17.1
UL,2012-01-01,23.634999999999998,0.0,23.205
UL,2013-01-01,27.525,0.0,0.0
UL,2014-01-01,29.975,0.0,0.0
UL,2015-01-01,31.045,0.0,0.0
UL,2016-01-01,32.94,0.0,0.0
UL,2017-01-01,42.0,0.0,0.0
UL,2018-01-01,42.629999999999995,0.0,0.0
UL,2019-01-01,48.754999999999995,0.0,0.0
UL,2020-01-01,48.72,0.0,0.0
UL,2021-01-01,49.129999999999995,0.0,0.0
UL,2022-01-01,43.745000000000005,0.0,0.0
UL,2023-01-01,47.4,0.0,0.0
UL,2024-01-01,54.495,0.0,0.0
UL,2025-01-01,61.32,,0.0
NEE,2010-01-01,8.305,,7.115
NEE,2011-01-01,9.655000000000001,,9.3375
NEE,2012-01-01,11.885,,9.605
NEE,2013-01-01,14.845,,13.7025
NEE,2014-01-01,18.7675,,15.6875
NEE,2015-01-01,19.585,,12.275
NEE,2016-01-01,24.5275,,17.1475
NEE,2017-01-01,29.415,,12.735
NEE,2018-01-01,35.52,,8.685
NEE,2019-01-01,47.375,,27.6725
NEE,2020-01-01,59.129999999999995,,33.9875
NEE,2021-01-01,72.535,,44.96
NEE,2022-01-01,74.7825,,58.4525
NEE,2023-01-01,63.6025,,17.307499999999997
NEE,2024-01-01,70.89,,21.122500000000002
NEE,2025-01-01,70.77333333333333,,25.33
APP,2022-01-01,29.8825,,0.0
APP,2023-01-01,30.3225,,150.46999999999997
APP,2024-01-01,151.70499999999998,,46.875
APP,2025-01-01,351.08000000000004,,63.375
TJX,2010-01-01,8.79,,11.0725
TJX,2011-01-01,11.165,,13.4525
TJX,2012-01-01,16.9775,,15.605
TJX,2013-01-01,21.950000000000003,,16.135
TJX,2014-01-01,24.9025,,16.6175
TJX,2015-01-01,29.6825,,18.3975
TJX,2016-01-01,33.230000000000004,,19.509999999999998
TJX,2017-01-01,32.705,,18.4375
TJX,2018-01-01,42.214999999999996,,18.7425
TJX,2019-01-01,49.9475,,20.14
TJX,2020-01-01,49.2,,54.567499999999995
TJX,2021-01-01,63.2575,,277.6275
TJX,2022-01-01,63.5925,,22.8825
TJX,2023-01-01,81.39,,24.765
TJX,2024-01-01,102.2825,,25.09
TJX,2025-01-01,128.08333333333334,,30.113333333333333
AMAT,2010-01-01,9.785,,16.990000000000002
AMAT,2011-01-01,11.1775,,9.07
AMAT,2012-01-01,9.385000000000002,,43.98
AMAT,2013-01-01,13.0375,,18.16
AMAT,2014-01-01,17.1,,26.095
AMAT,2015-01-01,16.9225,,16.314999999999998
AMAT,2016-01-01,21.0775,,16.705
AMAT,2017-01-01,40.09,,15.45
AMAT,2018-01-01,42.56,,14.195
AMAT,2019-01-01,43.894999999999996,,13.567499999999999
AMAT,2020-01-01,55.182500000000005,,16.42
AMAT,2021-01-01,122.085,,23.275
AMAT,2022-01-01,107.5825,,14.567499999999999
AMAT,2023-01-01,124.8075,,16.244999999999997
AMAT,2024-01-01,187.265,,21.5525
AMAT,2025-01-01,170.95333333333335,,21.33666666666667
SYK,2010-01-01,43.695,,14.39
SYK,2011-01-01,45.3625,,14.065000000000001
SYK,2012-01-01,47.1075,,13.135
SYK,2013-01-01,59.087500000000006,,21.517500000000002
SYK,2014-01-01,75.0125,,40.605000000000004
SYK,2015-01-01,83.6975,,31.505000000000003
SYK,2016-01-01,104.96,,24.3375
SYK,2017-01-01,130.18,,34.1425
SYK,2018-01-01,154.1925,,44.425
SYK,2019-01-01,194.68,,24.805
SYK,2020-01-01,190.16750000000002,,41.7475
SYK,2021-01-01,248.35,,52.315
SYK,2022-01-01,221.7275,,38.4875
SYK,2023-01-01,285.7325,,39.66
SYK,2024-01-01,352.08,,40.6575
SYK,2025-01-01,381.15333333333336,,50.81666666666666
PGR,2010-01-01,12.3025,,7.5525
PGR,2011-01-01,13.2275,,7.8825
PGR,2012-01-01,14.684999999999999,,10.3375
PGR,2013-01-01,18.85,,10.415
PGR,2014-01-01,19.4175,,9.620000000000001
PGR,2015-01-01,23.005,,10.535
PGR,2016-01-01,27.34,,14.9875
PGR,2017-01-01,38.6,,16.1325
PGR,2018-01-01,52.7225,,13.135
PGR,2019-01-01,65.83500000000001,,11.8
PGR,2020-01-01,78.58,,9.99
PGR,2021-01-01,92.405,,12.0825
PGR,2022-01-01,115.41499999999999,,74.2775
PGR,2023-01-01,139.56,,48.9
PGR,2024-01-01,222.2425,,18.12
PGR,2025-01-01,264.95666666666665,,20.176666666666666
ARM,2024-01-01,143.33,,273.40333333333336
ARM,2025-01-01,134.70000000000002,,230.99
ADBE,2010-01-01,30.557499999999997,,36.24
ADBE,2011-01-01,30.4475,,17.2525
ADBE,2012-01-01,32.455,,20.4375
ADBE,2013-01-01,46.1875,,54.3975
ADBE,2014-01-01,69.6875,,136.75
ADBE,2015-01-01,82.05499999999999,,102.685
ADBE,2016-01-01,97.435,,51.8175
ADBE,2017-01-01,149.2075,,49.1075
ADBE,2018-01-01,243.2025,,53.915
ADBE,2019-01-01,281.86,,50.3175
ADBE,2020-01-01,430.895,,53.0225
