Ticker,Year,MarketCap
SMFG,2019,43175976770.25817
SMFG,2020,35807242760.63911
SMFG,2021,42584571837.21098
SMFG,2022,39050650479.961296
SMFG,2023,54537438732.16222
MMC,2010,8650111393.270916
MMC,2011,11014315705.678728
MMC,2012,12763683689.162537
MMC,2013,16237819340.06246
MMC,2014,20721334243.211533
MMC,2015,23254658999.03615
MMC,2016,26897932381.995308
MMC,2017,33351296541.756435
MMC,2018,36493108894.23556
MMC,2019,43524352707.941696
MMC,2020,49684232401.269
MMC,2021,65771814124.223495
MMC,2022,75340051803.11662
MMC,2023,86842100026.22656
BN,2010,9833421054.08053
BN,2011,11750296920.016975
BN,2012,14010573085.909735
BN,2013,17170537845.44961
BN,2014,20723326197.46012
BN,2015,24719830411.22307
BN,2016,24438035282.126648
BN,2017,29050264692.173138
BN,2018,31374473744.042316
BN,2019,38184180946.5042
BN,2020,41593663802.05827
BN,2021,60380263514.441376
BN,2022,58733248832.95349
BN,2023,50418564083.8218
HOOD,2021,28516669177.551636
HOOD,2022,8221779836.853542
HOOD,2023,7720802025.009488
AMT,2010,16036986117.166298
AMT,2011,18604424560.445732
AMT,2012,24130183016.55418
AMT,2013,27366915800.656788
AMT,2014,32835643454.62463
AMT,2015,35358446614.5025
AMT,2016,39834385721.273834
AMT,2017,49970157712.27618
AMT,2018,57112079258.76358
AMT,2019,81395551288.34421
AMT,2020,98305872109.7633
AMT,2021,107720429907.40524
AMT,2022,101673078707.55591
AMT,2023,84694304354.9104
BAM,2022,44392679762.63849
BAM,2023,49684054473.269745
DUK,2010,20698323109.36501
DUK,2011,24440427265.126
DUK,2012,29125228694.13611
DUK,2013,32670506729.19428
DUK,2014,36380263185.98647
DUK,2015,38346084862.26109
DUK,2016,42227085290.0238
DUK,2017,47059725484.011955
DUK,2018,46769444202.17154
DUK,2019,54819526918.25358
DUK,2020,55918053466.2361
DUK,2021,65907626539.16859
DUK,2022,71879624464.54854
DUK,2023,67381932773.33936
CDNS,2010,1899503886.1291106
CDNS,2011,2697683283.8949633
CDNS,2012,3247241338.590869
CDNS,2013,3804241320.523323
CDNS,2014,4510639157.252254
CDNS,2015,5433266442.924739
CDNS,2016,6521972078.677672
CDNS,2017,9699709819.837154
CDNS,2018,11639860207.250614
CDNS,2019,17555978158.39661
CDNS,2020,25649395970.929825
CDNS,2021,40485934656.96322
CDNS,2022,43369201836.154724
CDNS,2023,61253513998.636375
VRTX,2010,9450440285.95154
VRTX,2011,11287553093.132536
VRTX,2012,12148277709.731356
VRTX,2013,17442158205.17359
VRTX,2014,22943139179.583336
VRTX,2015,31737442336.327927
VRTX,2016,22609281433.333298
VRTX,2017,32536999565.991238
VRTX,2018,42921111177.86122
VRTX,2019,47366112236.6156
VRTX,2020,64496323370.92225
VRTX,2021,52414614167.06701
VRTX,2022,70403908644.10008
VRTX,2023,86959635573.1064
TT,2010,4046356259.6457753
TT,2011,4379148669.054899
TT,2012,4709609401.0313
TT,2013,6733751134.315463
TT,2014,8613634548.700977
TT,2015,9107944081.067768
TT,2016,9594372052.361073
TT,2017,13035806695.461624
TT,2018,14460907478.959206
TT,2019,18575135254.059532
TT,2020,22801346552.14248
TT,2021,37638970557.92528
TT,2022,32953912782.0193
TT,2023,42340896280.001
WM,2010,9426703440.737635
WM,2011,10002439358.736408
WM,2012,10037720330.218231
WM,2013,12617694945.140488
WM,2014,14482846623.63285
WM,2015,17111051077.494272
WM,2016,21186035764.32275
WM,2017,26372128147.659737
WM,2018,31001954440.096535
WM,2019,39775354878.07097
WM,2020,41111368580.002396
WM,2021,53607678553.744484
WM,2022,60925651939.977325
WM,2023,63290019728.93079
PH,2010,6595040033.354865
PH,2011,8278206317.460589
PH,2012,8438186152.84369
PH,2013,10605559493.024189
PH,2014,12859991112.86884
PH,2015,12198437607.318455
PH,2016,12882004527.95071
PH,2017,18634450961.260124
PH,2018,19850273288.936478
PH,2019,20519383299.52494
PH,2020,23465856598.92291
PH,2021,36433328494.868805
PH,2022,34518448969.111465
PH,2023,46474555433.19189
BMY,2010,31279740581.30537
BMY,2011,37048733111.645836
BMY,2012,44366363822.56531
BMY,2013,60748304585.10807
BMY,2014,74414043133.53403
BMY,2015,94346663196.9343
BMY,2016,94520145740.23656
BMY,2017,88438356169.87009
BMY,2018,91078858572.55061
BMY,2019,81664471359.03494
BMY,2020,101854856710.1122
BMY,2021,109092593042.80962
BMY,2022,130158685535.4838
BMY,2023,115694342731.37329
MCO,2010,3790537715.4112735
MCO,2011,5145482978.053553
MCO,2012,6374821595.051887
MCO,2013,9910253767.028389
MCO,2014,13996367484.335035
MCO,2015,16652784757.367117
MCO,2016,16153999283.272816
MCO,2017,20957253714.287548
MCO,2018,27731182505.654865
MCO,2019,33568186556.96818
MCO,2020,45707719003.323074
MCO,2021,59827404342.10769
MCO,2022,52358224889.00818
MCO,2023,57679440114.54608
DELL,2016,4362608879.195021
DELL,2017,6090028098.093931
DELL,2018,7660425230.252514
DELL,2019,8623894427.754719
DELL,2020,8759748168.92384
DELL,2021,15443087257.123657
DELL,2022,14590286739.321028
DELL,2023,17759763802.599087
CTAS,2010,2206904005.1358275
CTAS,2011,2549653293.9885235
CTAS,2012,3391266476.32909
CTAS,2013,4176308163.4502273
CTAS,2014,5702526361.399225
CTAS,2015,7752424635.253127
CTAS,2016,9174662548.20586
CTAS,2017,12258650813.67201
CTAS,2018,17164092366.466156
CTAS,2019,22206556213.488373
CTAS,2020,27558301077.41242
CTAS,2021,36848795816.57733
CTAS,2022,39726045977.02457
CTAS,2023,48185381420.713486
RELX,2010,9903559169.881262
RELX,2011,10899876407.994581
RELX,2012,11779918083.551556
RELX,2013,17029807817.186323
RELX,2014,22437429199.121117
RELX,2015,25014918349.435352
RELX,2016,27083654118.284264
RELX,2017,32424899215.61091
RELX,2018,33444771614.401417
RELX,2019,37119589686.48789
RELX,2020,38066915489.62684
RELX,2021,47337576683.89797
RELX,2022,48773770306.49365
RELX,2023,58256773204.3439
RBLX,2021,54986260847.384445
RBLX,2022,27455201081.277485
RBLX,2023,23940581294.21933
BP,2010,52224025938.08447
BP,2011,51091162814.44276
BP,2012,52025775356.86076
BP,2013,55694580699.26717
BP,2014,63546380266.9497
BP,2015,53625530725.87583
BP,2016,50879912929.09045
BP,2017,60215091674.66305
BP,2018,75046928987.36185
BP,2019,74641005456.64323
BP,2020,47903152742.80102
BP,2021,54736223456.03881
BP,2022,68914427474.20009
BP,2023,85807033067.1618
SE,2017,7470769150.302971
SE,2018,7067252366.677534
SE,2019,15354496022.840122
SE,2020,59130805054.993675
SE,2021,149422068289.74243
SE,2022,47618855345.440834
SE,2023,31272416377.17643
ORLY,2010,2753763450.434784
ORLY,2011,3621894482.7430577
ORLY,2012,5050238481.979615
ORLY,2013,6446571496.668022
ORLY,2014,8781363632.43274
ORLY,2015,13127862066.844849
ORLY,2016,15237000913.085358
ORLY,2017,13250654711.43318
ORLY,2018,16635107406.295662
ORLY,2019,22082824564.593292
ORLY,2020,23848095335.90159
ORLY,2021,31937743506.568542
ORLY,2022,39934612390.99542
ORLY,2023,51326085611.369156
HCA,2011,4730977019.03421
HCA,2012,5342905259.7272415
HCA,2013,8774166389.785084
HCA,2014,13065040724.150066
HCA,2015,16937670046.670095
HCA,2016,16393029095.417477
HCA,2017,17933940311.10385
HCA,2018,25106945283.46599
HCA,2019,29106660472.99049
HCA,2020,28233676866.776356
HCA,2021,49194432723.68694
HCA,2022,50579779282.72384
HCA,2023,60532541074.84241
SHW,2010,5064234606.569989
SHW,2011,5907136601.380959
SHW,2012,9396875751.766861
SHW,2013,13074567653.943398
SHW,2014,15818604239.050976
SHW,2015,20548726157.41027
SHW,2016,21267382066.95242
SHW,2017,26640022326.9416
SHW,2018,32129238408.579338
SHW,2019,38474837174.366356
SHW,2020,48765088657.13743
SHW,2021,67990989470.78244
SHW,2022,60639205283.60499
SHW,2023,61354222497.335846
INTC,2010,59833397808.7843
INTC,2011,65654762748.628975
INTC,2012,76794362693.72609
INTC,2013,73782161021.84395
INTC,2014,100639795014.26631
INTC,2015,109781928798.445
INTC,2016,117471723055.58974
INTC,2017,137232094304.55905
INTC,2018,182657790481.8897
INTC,2019,196175638902.7676
INTC,2020,214369930478.7979
INTC,2021,223881035680.44492
INTC,2022,159188451373.57364
INTC,2023,145132888165.65637
RCL,2010,7159564291.946623
RCL,2011,7759299872.447967
RCL,2012,6566553505.717316
RCL,2013,8720671556.315529
RCL,2014,14087221503.26072
RCL,2015,20439605715.170544
RCL,2016,18642516558.806103
RCL,2017,27658476718.530785
RCL,2018,29604366788.57215
RCL,2019,30303122156.648422
RCL,2020,17729872970.432842
RCL,2021,22072726007.838356
RCL,2022,15664567849.81081
RCL,2023,23302470739.59552
NOC,2010,5825774666.364033
NOC,2011,6488386457.352206
NOC,2012,7180651359.640644
NOC,2013,10070731670.771221
NOC,2014,15007501340.74114
NOC,2015,20426657594.182087
NOC,2016,26296991288.120876
NOC,2017,33255303852.347088
NOC,2018,39716286154.40228
NOC,2019,41481425545.38309
NOC,2020,43026962288.70404
NOC,2021,46856988762.49385
NOC,2022,63773098849.522766
NOC,2023,63128101834.84089
GD,2010,12751135678.968773
GD,2011,13333019975.519142
GD,2012,13439844724.172356
GD,2013,16371455822.81289
GD,2014,25083039121.678005
GD,2015,30325049522.96276
GD,2016,32145573394.43984
GD,2017,43973840355.22908
GD,2018,45328822087.35932
GD,2019,41079546852.61407
GD,2020,35846169676.42783
GD,2021,46119869696.10999
GD,2022,57957886048.819176
GD,2023,58621545847.3511
NTES,2010,3680528154.6080985
NTES,2011,4547743915.213196
NTES,2012,5276762952.56729
NTES,2013,6323062642.179887
NTES,2014,8504998060.407065
NTES,2015,13979080956.952547
NTES,2016,20504153703.384953
NTES,2017,31689717078.33933
NTES,2018,28282796046.220444
NTES,2019,29417472229.307793
NTES,2020,46969063631.002205
NTES,2021,60953784117.90718
NTES,2022,50979737436.97096
NTES,2023,57877927782.877014
MCK,2010,7113359821.249341
MCK,2011,8829595388.194735
MCK,2012,10006355568.586914
MCK,2013,14048231730.499752
MCK,2014,21432257641.708134
MCK,2015,24520136848.072838
MCK,2016,19406070697.321815
MCK,2017,17546662937.50681
MCK,2018,16361229326.558998
MCK,2019,15824351080.518934
MCK,2020,18342059892.200817
MCK,2021,24188127981.181797
MCK,2022,40213750602.67913
MCK,2023,49976273308.76172
TRI,2010,11036061841.176804
TRI,2011,10726850558.076586
TRI,2012,9294109706.143187
TRI,2013,11525547183.877703
TRI,2014,12916312405.250187
TRI,2015,14567918800.601505
TRI,2016,15340620980.584433
TRI,2017,17514605450.62183
TRI,2018,17275096660.076004
TRI,2019,25846163988.245102
TRI,2020,31079933649.518463
TRI,2021,43533253026.68072
TRI,2022,46023791612.94276
TRI,2023,56139572745.77026
BMO,2010,21881877741.881622
BMO,2011,23894336562.303734
BMO,2012,24082785069.714935
BMO,2013,27626328347.806908
BMO,2014,31937024159.48967
BMO,2015,27957851537.69024
BMO,2016,30841014050.465954
BMO,2017,38229285984.15227
BMO,2018,40984613063.62905
BMO,2019,40827805484.28725
BMO,2020,35103202592.980576
BMO,2021,58415628864.49881
BMO,2022,63831562385.81073
BMO,2023,57599267273.2402
MMM,2010,23567073603.128292
MMM,2011,25011822675.253094
MMM,2012,26437611291.369694
MMM,2013,34601588297.88973
MMM,2014,44444597820.815056
MMM,2015,49855158537.07707
MMM,2016,55221499963.5959
MMM,2017,68973100963.41745
MMM,2018,72574603845.26218
MMM,2019,63606984178.922806
MMM,2020,58638914426.6598
MMM,2021,71250714538.98744
MMM,2022,54620393880.33688
MMM,2023,42651071908.6903
PBR,2010,37880024720.69514
PBR,2011,32919224827.386765
PBR,2012,24532863703.652954
PBR,2013,17374235493.553707
PBR,2014,15011865138.187712
PBR,2015,7378440829.746383
PBR,2016,8489282507.501859
PBR,2017,10809019819.676676
PBR,2018,14507008037.765625
PBR,2019,17373013186.16231
PBR,2020,10498107945.719858
PBR,2021,12474578134.548552
PBR,2022,23025338907.783478
PBR,2023,34787262376.63971
PBR-A,2010,22271673901.579124
PBR-A,2011,19707744177.055428
PBR-A,2012,15647875339.735107
PBR-A,2013,12471899791.227757
PBR-A,2014,11033739409.278753
PBR-A,2015,4749806228.5414915
PBR-A,2016,4972451001.9931755
PBR-A,2017,7174794049.781635
PBR-A,2018,9130563812.555447
PBR-A,2019,11375405186.811222
PBR-A,2020,7440564619.611115
PBR-A,2021,8915239323.983562
PBR-A,2022,15428043084.665607
PBR-A,2023,24448573680.491264
MDLZ,2010,18255353643.888344
MDLZ,2011,21345142030.95695
MDLZ,2012,25508169689.24774
MDLZ,2013,30802084237.579147
MDLZ,2014,36673509907.57897
MDLZ,2015,42417733398.81506
MDLZ,2016,45177826136.810234
MDLZ,2017,46634204905.05352
MDLZ,2018,46247235061.22559
MDLZ,2019,57814119227.85815
MDLZ,2020,62537277326.940544
MDLZ,2021,70861353342.50888
MDLZ,2022,75849001961.05435
MDLZ,2023,85954149470.49715
CVS,2010,28562525954.049477
CVS,2011,31974601200.973953
CVS,2012,41015218290.25695
CVS,2013,53672990208.00056
CVS,2014,72958586249.68268
CVS,2015,95888136777.53424
CVS,2016,89145954180.3059
CVS,2017,76064990071.75514
CVS,2018,71400233666.4323
CVS,2019,63713034417.445946
CVS,2020,68885965089.00835
CVS,2021,91497671976.08136
CVS,2022,112347912904.83566
CVS,2023,86114061769.50856
TDG,2010,1477563398.1816103
TDG,2011,2215355435.3684883
TDG,2012,3315645178.284657
TDG,2013,4448824944.584471
TDG,2014,6418781396.1246605
TDG,2015,8367411402.743937
TDG,2016,9656448590.689491
TDG,2017,10965142943.909744
TDG,2018,14835111212.830685
TDG,2019,22214553256.790997
TDG,2020,24315377090.095768
TDG,2021,30890672841.545082
TDG,2022,30575230304.278515
TDG,2023,42783014391.20229
COIN,2021,57189311520.02407
COIN,2022,22119074636.75076
COIN,2023,16868973976.325676
APO,2011,3339822768.9782143
APO,2012,3470481688.7114167
APO,2013,7404812580.9031105
APO,2014,8663953227.224928
APO,2015,7380133946.625376
APO,2016,6626724448.7358265
APO,2017,11472355580.443169
APO,2018,14261332537.24804
APO,2019,16659168991.076273
APO,2020,22616045766.84957
APO,2021,31132268048.405247
APO,2022,31658040507.326397
APO,2023,42477996204.580215
RACE,2015,8169466251.29837
RACE,2016,7645345763.161523
RACE,2017,15340703212.42426
RACE,2018,21029885489.56414
RACE,2019,25138610241.36244
RACE,2020,30681826178.757195
RACE,2021,37856113968.46989
RACE,2022,36008644800.593155
RACE,2023,52247789388.052734
AON,2010,7380568736.392161
AON,2011,9008237495.552029
AON,2012,9513181250.424026
AON,2013,12915724067.34058
AON,2014,16738070970.178888
AON,2015,18885834200.315025
AON,2016,20860412937.664913
AON,2017,26229660979.9637
AON,2018,29506077763.861942
AON,2019,37690893674.392715
AON,2020,41109293416.19252
AON,2021,54012802266.3843
AON,2022,60603217327.318634
AON,2023,68064630197.412315
SCCO,2010,20532599043.43247
SCCO,2011,21680085304.699654
SCCO,2012,21233292837.13707
SCCO,2013,20236725072.098
SCCO,2014,19477611622.76363
SCCO,2015,18631212271.646816
SCCO,2016,17945445172.39822
SCCO,2017,25504412509.772808
SCCO,2018,30702839478.065376
SCCO,2019,24676893745.796394
SCCO,2020,30194836902.15397
SCCO,2021,48132010968.68915
SCCO,2022,43622609431.6976
SCCO,2023,57207070771.30798
CVNA,2017,1919483253.7274444
CVNA,2018,4272092552.1620035
CVNA,2019,7687167641.386062
CVNA,2020,16951712617.12057
CVNA,2021,33800105537.868984
CVNA,2022,7014033781.658321
CVNA,2023,3025180315.559286
MFG,2010,39898572278.08263
MFG,2011,36630747098.02827
MFG,2012,36272952497.35511
MFG,2013,48286003271.23038
MFG,2014,44191587634.67487
MFG,2015,44786479822.46902
MFG,2016,37122711731.03237
MFG,2017,41282553943.90047
MFG,2018,40383019328.625656
MFG,2019,34798916025.027
MFG,2020,30091513280.85161
MFG,2021,33549735288.527542
MFG,2022,28743173761.66892
MFG,2023,37500020228.09104
ECL,2010,11283936733.346172
ECL,2011,12555424741.697302
ECL,2012,15945766677.31572
ECL,2013,22230802889.4542
ECL,2014,27239917666.3208
ECL,2015,28828037427.631104
ECL,2016,29609254989.66843
ECL,2017,33541110533.34875
ECL,2018,38135219423.70236
ECL,2019,49158486844.379395
ECL,2020,53063602623.546036
ECL,2021,59297786561.409775
ECL,2022,45317484367.17041
ECL,2023,47859701789.20667
EQIX,2010,6730077275.378031
EQIX,2011,6928447163.723779
EQIX,2012,12257383483.994873
EQIX,2013,14165315660.196213
EQIX,2014,15011253268.051874
EQIX,2015,20560290386.919292
EQIX,2016,28360599795.356388
EQIX,2017,36100270018.70934
EQIX,2018,35464712329.2426
EQIX,2019,43716630165.52444
EQIX,2020,62067628100.01274
EQIX,2021,69529604063.78658
EQIX,2022,61785478640.780624
EQIX,2023,69969656545.24219
NEM,2010,44038869499.30724
NEM,2011,46733478692.29923
NEM,2012,41528357982.3488
NEM,2013,27388768927.74311
NEM,2014,20103197656.05042
NEM,2015,18264525613.284664
NEM,2016,28737795668.91128
NEM,2017,30932933993.395084
NEM,2018,31804729658.71012
NEM,2019,33313486053.696236
NEM,2020,54046285822.8303
NEM,2021,58128069060.535965
NEM,2022,56872101828.42419
NEM,2023,44835196848.5206
ITW,2010,9505828459.951614
ITW,2011,10691877200.671604
ITW,2012,12227155287.452698
ITW,2013,15554431908.637758
ITW,2014,19423660636.8186
ITW,2015,21263417367.337242
ITW,2016,25610866652.276783
ITW,2017,34316166993.874477
ITW,2018,35936624139.45901
ITW,2019,38578750759.594025
ITW,2020,47190373511.77049
ITW,2021,59326190519.93839
ITW,2022,56502896713.07446
ITW,2023,66041533222.80884
GSK,2010,35961347738.56795
GSK,2011,41460693058.20652
GSK,2012,47395523989.55486
GSK,2013,55080031603.437805
GSK,2014,58426443270.417175
GSK,2015,52919873352.34848
GSK,2016,54225340325.24453
GSK,2017,55432334156.66289
GSK,2018,57495311573.21421
GSK,2019,63702937125.518364
GSK,2020,64591878355.52357
GSK,2021,66700249317.84157
GSK,2022,70041581907.70686
GSK,2023,66140864801.00183
EMR,2010,18565478135.426838
EMR,2011,20050124214.3631
EMR,2012,19431644646.350098
EMR,2013,24431115454.864502
EMR,2014,27108403113.174442
EMR,2015,22878687376.149494
EMR,2016,23297035818.481445
EMR,2017,28157479367.50313
EMR,2018,33562763426.10515
EMR,2019,32735941518.656414
EMR,2020,33168202798.154327
EMR,2021,48431029401.652016
EMR,2022,47007142910.31674
EMR,2023,48527682408.10547
AJG,2010,4520175833.9016285
AJG,2011,5404608697.7669735
AJG,2012,6818210282.0535
AJG,2013,8597854996.25293
AJG,2014,9559189700.92406
AJG,2015,9749968464.577497
AJG,2016,10270489224.781134
AJG,2017,13306687517.673649
AJG,2018,16378727020.678652
AJG,2019,20351834064.753532
AJG,2020,24352590351.313858
AJG,2021,35023555186.093796
AJG,2022,42982399934.712585
AJG,2023,54087013175.2469
MSI,2010,4002700851.6374316
MSI,2011,5700525398.832988
MSI,2012,6628203715.265625
MSI,2013,8177518137.329646
MSI,2014,8948077916.027008
MSI,2015,9177417468.687996
MSI,2016,10535219884.93444
MSI,2017,12809439587.595905
MSI,2018,17442737449.044277
MSI,2019,23793526777.790493
MSI,2020,24357022666.77229
MSI,2021,34344736079.534863
MSI,2022,37717863751.343994
MSI,2023,46445746569.00806
PNC,2010,14774794143.994246
PNC,2011,14710046622.610397
PNC,2012,16131867058.854067
PNC,2013,19253753377.034252
PNC,2014,23634695236.160004
PNC,2015,26521055051.52269
PNC,2016,26367729268.451946
PNC,2017,38054420473.23439
PNC,2018,43518825096.51261
PNC,2019,42652017496.2484
PNC,2020,38679088254.33442
PNC,2021,62913429455.69072
PNC,2022,59654908414.92511
PNC,2023,47686608359.75267
RSG,2010,6676152701.807295
RSG,2011,6777488796.970912
RSG,2012,6737230683.66339
RSG,2013,8189474243.224189
RSG,2014,9293644805.221558
RSG,2015,10819575174.528576
RSG,2016,13293001036.424545
RSG,2017,17312518594.18296
RSG,2018,19588617895.8063
RSG,2019,23972853283.407303
RSG,2020,25862961562.64149
RSG,2021,33674009719.061718
RSG,2022,39924765923.55699
RSG,2023,43761466081.765144
ABNB,2020,63343364499.02344
ABNB,2021,71909432099.37444
ABNB,2022,53677514954.24187
ABNB,2023,53467787571.140144
NET,2019,5441173431.824735
NET,2020,11886637993.613985
NET,2021,35120366153.811134
NET,2022,22246632677.290836
NET,2023,19436397083.55078
UPS,2010,29311515146.945686
UPS,2011,32929404106.10516
UPS,2012,36280011276.927124
UPS,2013,43828725038.74504
UPS,2014,51153481778.85826
UPS,2015,52556694826.07589
UPS,2016,56945611814.4623
UPS,2017,61965874420.7139
UPS,2018,64793776387.760704
UPS,2019,65465198550.88789
UPS,2020,79531979415.56769
UPS,2021,119887585934.52927
UPS,2022,121865441676.15736
UPS,2023,114140535365.18575
HWM,2016,5823821056.256132
HWM,2017,7656482575.295699
HWM,2018,6547366314.908483
HWM,2019,7297218278.421085
HWM,2020,7254960101.784467
HWM,2021,12471874053.964611
HWM,2022,13967919293.003824
HWM,2023,18396099067.51907
