Ticker,StockPrice_x,NetEPS,PE,Year,StockPrice_y,BookValuePerShare,PB,DividendYield,MarketCap,ROE,NetIncome,ROA,TotalAssets,Volume,DebtToEquity
MMM,46.4725,,7.8925,2011,46.4725,,1.9325,0.0001565041091445,25011822675.253094,25.7175,,13.7475,,5021129.777777778,0.8724999999999999
MMM,50.875,,8.2225,2012,50.875,,2.0225,0.0001597446821954,26437611291.369694,25.7975,,13.4125,,3481233.548,0.9225
MMM,68.08,,10.475,2013,68.08,,2.525,0.0001299848227888,34601588297.88973,24.942500000000003,,13.3525,,3164886.507936508,0.8525
MMM,85.73,,11.8975,2014,85.73,,3.475,0.0001355422280819,44444597820.815056,27.81,,14.4975,,3014130.246031746,1.0425
MMM,91.8175,,12.04,2015,91.8175,,4.5025,0.0001441727879853,49855158537.07707,35.92,,15.5025,,2951777.837301587,1.545
MMM,107.455,,13.55,2016,107.455,,5.640000000000001,0.0001428924671295,55221499963.5959,41.84,,14.9625,,2466462.404761905,1.8975
MMM,133.61,,15.825,2017,133.61,,6.85,0.0001231752929269,68973100963.41745,45.7775,,15.347499999999998,,2206406.545816733,2.025
MMM,132.35750000000002,,17.695,2018,132.35750000000002,,7.435,0.0001343229721134,72574603845.26218,41.9125,,12.4,,3115205.462151394,2.5875
MMM,120.4275,,14.2,2019,120.4275,,6.8225,0.0001669201468999,63606984178.922806,49.5175,,12.88,,3288064.5674603176,3.0525
MMM,108.695,,12.3625,2020,108.695,,5.445,0.0001764167575412,58638914426.6598,47.4625,,11.4225,,3991224.569169961,3.03
MMM,133.10250000000002,,13.225,2021,133.10250000000002,,5.3025,0.0001465089672204,71250714538.98744,43.8,,12.53,,2894395.484126984,2.2925
MMM,94.3175,,10.19,2022,94.3175,,3.665,0.0001889925475995,54620393880.33688,37.8775,,11.87,,5714346.501992032,2.1925
MMM,79.825,,2.0825,2023,79.825,,6.7225,0.0002526200092407,42651071908.6903,-32.07,,-5.26,,4309883.1,6.5375
MMM,112.2225,,23.205,2024,112.2225,,14.2,,,21.22,,1.6650000000000005,,,9.2575
MMM,150.04,,20.24,2025,150.04,,18.203333333333333,,,96.125,,10.28,,,7.78
MO,9.0175,,5.1675,2010,9.0175,,3.925,0.0006503945357876,14797577775.08175,84.075,,9.875,,14670878.57142857,6.775
MO,11.685,,6.8425,2011,11.685,,5.4525,0.0005433300606994,18891865342.612843,72.5375,,9.5425,,13506061.904761905,7.355
MO,14.745,,7.897500000000001,2012,14.745,,8.02,0.0004680005186685,24319943548.8089,102.4075,,11.085,,11045312.0,8.625
MO,16.9525,,7.425,2013,16.9525,,8.9175,0.000431224352298,28150269823.59489,126.0275,,13.0525,,9067071.42857143,8.3125
MO,21.8925,,9.635,2014,21.8925,,11.36,0.0003751348940688,35163572576.99989,110.9525,,12.9925,,7307380.555555556,7.895
MO,27.66,,10.5775,2015,27.66,,19.6375,0.0003134881147052,46927243832.76212,168.79250000000002,,15.3575,,6711513.095238095,10.77
MO,35.625,,10.765,2016,35.625,,18.885,0.0002667089958009,57849868274.04911,206.7725,,22.435,,6221819.444444444,8.2875
MO,39.455,,5.7475000000000005,2017,39.455,,5.835,0.0002541182912707,65432875765.60636,133.5075,,32.307500000000005,,6819642.629482072,2.4325
MO,33.5925,,6.6925,2018,33.5925,,4.115,0.0003594333594925,58814290421.47343,65.8475,,22.035,,8446931.075697212,2.0425
MO,30.5225,,11.71,2019,30.5225,,5.5925,0.0004225182017857,50838863636.321,21.395000000000003,,6.1675,,9998025.0,4.24
MO,26.7975,,21.435,2020,26.7975,,12.285,0.0005129934638318,46234346196.00225,21.8975,,1.7725000000000002,,9857655.33596838,10.8125
MO,35.1,,19.8325,2021,35.1,,-11.8125,0.0003955999070382,57041887825.08214,173.235,,7.625,,8098185.714285715,-7.495000000000001
MO,35.5325,,20.5625,2022,35.5325,,-24.07,0.0004015021921456,62392794426.777176,-336.80499999999995,,9.9525,,9601558.167330677,-14.8975
MO,37.005,,9.3325,2023,37.005,,-18.2,0.0004163825290046,62609991629.67253,-196.8675,,19.935,,8101228.0,-11.345
MO,45.197500000000005,,7.87,2024,45.197500000000005,,-25.21,,,-273.08500000000004,,27.79,,,-12.2175
MO,60.39333333333334,,14.123333333333331,2025,60.39333333333334,,-19.826666666666664,,,-312.06,,27.35,,,-11.215
MRK,21.1425,,23.25,2010,21.1425,,1.1225,0.0002744665845243,52009009591.1628,15.9025,,8.5125,,15969553.742063493,0.8525
MRK,21.1325,,21.7775,2011,21.1325,,1.13,0.0002880341387899,51490803781.27714,6.5175,,3.525,,17638418.468253966,0.8474999999999999
MRK,26.455,,12.0625,2012,26.455,,1.405,0.0002466266031259,65140799012.2145,11.585,,6.2875000000000005,,14032195.58,0.8525
MRK,31.1325,,18.0525,2013,31.1325,,1.77,0.0002103669680316,76104827839.54842,9.255,,4.7275,,15785495.837301588,1.0475
MRK,39.38,,19.5225,2014,39.38,,2.3325,0.0001682747484384,97026204652.81516,13.7775,,6.6375,,11001522.646825396,1.0825
MRK,38.1425,,13.8775,2015,38.1425,,2.315,0.0001778793113959,98971595578.21516,19.185,,8.8475,,11694978.825396825,1.2375
MRK,42.215,,22.74,2016,42.215,,2.7225,0.0001659296275449,103990322265.70271,10.84,,4.83,,10672921.424603175,1.27
MRK,46.4875,,28.925,2017,46.4875,,3.3125,0.0001541526658409,115928967153.58932,9.05,,3.8575,,10245494.756972112,1.4175
MRK,50.8625,,54.1625,2018,50.8625,,4.3475,0.000150403420186,123422939302.25217,9.465,,3.63,,11879905.458167331,1.705
MRK,68.07249999999999,,19.3125,2019,68.07249999999999,,6.445,0.0001279771463561,162593649104.98813,32.7575,,11.0575,,10215832.48015873,2.09
MRK,65.395,,17.695,2020,65.395,,6.1,0.0001439441842738,164566278335.3637,36.32,,11.34,,10760424.51778656,2.295
MRK,67.32,,22.9675,2021,67.32,,5.135,0.000159444391238,167516001531.56607,26.87,,8.8625,,12899511.706349207,1.8625
MRK,85.1775,,14.355,2022,85.1775,,4.92,0.000136702837761,205089896073.99496,37.4575,,14.545,,10589456.57370518,1.465
MRK,102.5325,,226.7275,2023,102.5325,,6.3825,0.0001165654523233,254243860066.28528,11.8575,,4.91,,7674508.0,1.6025
MRK,113.72,,50.2225,2024,113.72,,6.6275,,,26.9725,,10.2475,,,1.5925
MRK,82.8,,12.506666666666666,2025,82.8,,4.253333333333333,,,36.47,,14.56,,,1.39
MS,18.655,,14.765,2010,18.655,,0.445,4.07283149392825e-05,30883317359.340477,5.19,,0.37,,17100776.587301586,12.43
MS,14.215,,15.4325,2011,14.215,,0.375,4.641034044070807e-05,25016369169.16816,3.305,,0.2674999999999999,,22597456.34920635,10.7
MS,12.7675,,8.5175,2012,12.7675,,0.37,6.685301646291937e-05,19278009306.72987,0.94,,0.0849999999999999,,24054494.4,10.2975
MS,19.2775,,23.0675,2013,19.2775,,0.5575,4.311430661019095e-05,30197627364.863373,3.0475,,0.2525,,16719520.634920634,11.1325
MS,25.4325,,11.0775,2014,25.4325,,0.6900000000000001,5.859010289188909e-05,38742062899.53846,5.4725,,0.4675,,10647685.317460315,10.3525
MS,25.9325,,8.200000000000001,2015,25.9325,,0.665,8.064903325698336e-05,43085913398.123344,5.5875,,0.51,,10793157.53968254,9.7775
MS,24.137500000000003,,9.68,2016,24.137500000000003,,0.5875,0.0001246290297667,36641622836.68157,6.1,,0.5775,,14486742.857142856,9.4925
MS,36.9575,,10.9675,2017,36.9575,,0.8475,9.854145586322006e-05,57788285605.753296,7.914999999999999,,0.75,,9268423.505976096,9.6425
MS,37.57,,9.3375,2018,37.57,,0.815,0.0001085860179129,63828325774.12701,9.045,,0.8375,,10421967.729083665,9.745
MS,37.0375,,7.7325,2019,37.0375,,0.735,0.0001377763656238,58015946986.092674,9.775,,0.91,,10358328.174603175,9.775
MS,42.32,,7.34,2020,42.32,,0.7475,0.0001374936449702,66604543849.90215,10.415,,0.9575,,13608032.015810275,9.8525
MS,79.35,,10.2325,2021,79.35,,1.3425,0.0001063614004332,125441791657.09258,13.295,,1.2275,,9742189.682539685,9.9425
MS,73.39,,10.4775,2022,73.39,,1.225,0.0001511265551356,124073172804.57268,11.8975,,1.0475,,8815162.948207172,10.5475
MS,80.91,,14.605,2023,80.91,,1.3225,0.0001633369496531,127769475451.95103,9.1475,,0.7875,,7697518.4,10.7175
MS,101.895,,15.6675,2024,101.895,,1.5975,,,10.4025,,0.87,,,10.9375
MS,131.91666666666666,,15.096666666666666,2025,131.91666666666666,,1.94,,,13.145,,1.1,,,11.225
MSFT,19.855,,9.2025,2010,19.855,,3.65,0.0001075509297477,152279169491.47974,42.925,,22.67,,63067158.73015873,0.895
MSFT,19.86,,7.425,2011,19.86,,2.8600000000000003,0.0001338585800082,150131103639.3972,43.19,,23.0325,,60683658.73015873,0.8325
MSFT,23.805,,11.525,2012,23.805,,2.9,0.0001418332827605,176546537404.46423,27.385,,15.4025,,47937960.4,0.7725
MSFT,27.545,,11.13,2013,27.545,,2.8425,0.00014369742654,198351196296.83856,27.515,,15.5125,,48615468.253968254,0.7725
MSFT,37.145,,14.42,2014,37.145,,3.405,0.0001262791321896,266675903645.7755,24.9675,,13.66,,33331748.41269841,0.8725
MSFT,40.1275,,25.3475,2015,40.1275,,3.9975,0.0001230927603967,301252967995.12146,16.295,,8.094999999999999,,35950221.82539683,1.18
MSFT,50.5,,28.05,2016,50.5,,5.52,0.0001201848904732,366168420239.5892,25.345,,9.8475,,31030661.904761903,1.85
MSFT,67.4575,,31.745,2017,67.4575,,6.445,9.595531682437188e-05,489008308627.7672,29.845,,9.8225,,22436169.721115537,2.0325
MSFT,94.5825,,39.2125,2018,94.5825,,8.5475,7.358450765575698e-05,699534633837.6394,25.36,,8.35,,31590188.844621517,2.01
MSFT,130.07,,25.19,2019,130.07,,9.5875,6.191504852457124e-05,917457935741.1486,41.39,,14.8075,,24580994.04761905,1.695
MSFT,190.4575,,30.8925,2020,190.4575,,11.815,4.349760343017037e-05,1374829034684.392,41.28,,16.2975,,37659592.49011858,1.455
MSFT,272.3525,,32.2225,2021,272.3525,,13.86,3.423573780992879e-05,1984422628308.6304,46.865,,20.215,,26013012.698412698,1.2475
MSFT,253.28,,26.985,2022,253.28,,11.0875,3.855564217266168e-05,1949085061203.9185,43.44,,20.255,,31219321.513944224,1.0925
MSFT,325.4975,,32.27,2023,325.4975,,11.2475,3.58867385740143e-05,2298508864283.486,38.345,,19.115,,27677097.6,0.9875
MSFT,427.0025,,35.6875,2024,427.0025,,11.4725,,,35.3525,,18.4275,,,0.85
MSFT,464.31666666666666,,43.63,2025,464.31666666666666,,10.23,,,32.59,,18.165,,,0.775
MSI,24.74,,7.7125,2010,24.74,,0.79,0.0,4002700851.637432,4.2925,,1.7275,,7723780.972222222,1.435
MSI,35.3,,8.305,2011,35.3,,1.9125,5.058934349392808e-05,5700525398.832988,15.2325,,6.282500000000001,,3586067.5992063493,1.48
MSI,41.22,,16.9275,2012,41.22,,3.11,9.472908496629536e-05,6628203715.265625,17.0675,,5.887499999999999,,2065252.4,2.2775
MSI,50.9025,,13.905,2013,50.9025,,4.37,9.211808597376916e-05,8177518137.329646,32.085,,8.32,,1825619.047619048,3.005
MSI,54.5375,,10.7475,2014,54.5375,,3.8425,9.655145226362492e-05,8948077916.027008,38.1875,,11.39,,1743036.507936508,2.37
MSI,55.6475,,18.335,2015,55.6475,,-32.5925,0.0001025661271053,9177417468.687996,41.485,,7.385,,1666323.8095238097,-27.135
MSI,65.6725,,21.12,2016,65.6725,,-31.83,0.0001042506671025,10535219884.93444,-61.395,,6.465,,1429824.2063492064,-26.1825
MSI,77.7125,,15.2225,2017,77.7125,,-11.8875,0.0001000422342417,12809439587.595903,-50.67999999999999,,5.2775,,1069066.533864542,-8.91
MSI,106.2825,,4.6975,2018,106.2825,,-12.24,7.82473239427141e-05,17442737449.044277,-12.982499999999998,,2.045,,1097135.4581673306,-7.4075
MSI,147.735,,26.275,2019,147.735,,-27.125,6.441296066438867e-05,23793526777.790493,-87.37,,10.115,,1076673.8095238097,-12.195
MSI,141.0775,,28.4625,2020,141.0775,,-33.5775,7.341651808427954e-05,24357022666.77229,-104.9925,,8.2875,,1273070.7509881423,-15.5875
MSI,217.005,,32.3275,2021,217.005,,-557.025,5.537380549936223e-05,34344736079.534863,-285.4425,,10.69,,684616.2698412698,-158.5475
MSI,225.815,,31.1775,2022,225.815,,4.609999999999999,5.793957625226441e-05,37717863751.344,-499.46,,10.6425,,816195.6175298805,-0.480000000000004
MSI,285.4725,,31.3825,2023,285.4725,,128.0475,5.16614078171269e-05,46445746569.00806,394.0875,,12.735,,719462.4,32.91
MSI,409.7225,,46.71,2024,409.7225,,71.7975,,,210.005,,11.26,,,14.0
MSI,440.88,,36.8,2025,440.88,,44.355,,,147.83,,14.55,,,7.7
MSTR,8.307500000000001,,19.6325,2010,8.307500000000001,,5.3775,0.0,2223765428.369473,27.5625,,14.4625,,1319373.015873016,1.1425
MSTR,12.989999999999998,,54.5925,2011,12.989999999999998,,8.725,0.0,3326723813.173324,17.697499999999998,,7.202500000000001,,1543373.015873016,1.59
MSTR,12.435,,70.09,2012,12.435,,7.495,0.0,3207148793.381177,11.315,,4.4625,,1600752.0,1.4575
MSTR,10.4025,,15.94,2013,10.4025,,4.07,0.0,2706181622.223961,29.6775,,14.175,,958277.7777777778,0.9325
MSTR,13.73,,129.065,2014,13.73,,5.05,0.0,3631140112.736082,3.935,,2.0825,,858380.9523809524,0.84
MSTR,17.8775,,33.807500000000005,2015,17.8775,,5.135,0.0,4787184782.423977,19.935,,12.155,,1027424.6031746032,0.565
MSTR,17.987499999999997,,21.615,2016,17.987499999999997,,4.0625,0.0,4669696375.22204,20.705,,14.1025,,1403857.142857143,0.435
MSTR,15.9625,,39.2025,2017,15.9625,,3.0875,0.0,4345732230.489025,12.275,,8.855,,918557.7689243028,0.4
MSTR,13.13,,101.075,2018,13.13,,2.465,0.0,3508865179.209303,0.9625,,0.6375,,911135.4581673308,0.5275000000000001
MSTR,14.465,,73.92,2019,14.465,,2.9525,0.0,3732265910.8624606,4.8100000000000005,,2.8025,,1009642.8571428572,0.7925
MSTR,19.39,,332.39000000000004,2020,19.39,,3.83,0.0,4139708945.8893895,3.235,,1.8375,,1708948.6166007903,1.075
MSTR,61.655,,0.0,2021,61.655,,30.265,0.0,17320762553.092762,-95.8175,,-17.1375,,7628662.698412699,11.6725
MSTR,25.1125,,0.0,2022,25.1125,,-4.955,0.0,7748529594.276077,-1756.3775,,-38.5,,6779039.84063745,-8.1275
MSTR,39.865,,78.745,2023,39.865,,6.2575,0.0,9237788683.000954,314.13,,-2.8149999999999995,,8108196.0,3.29
MSTR,191.6075,,0.0,2024,191.6075,,8.685,,,-11.84,,-5.4375,,,1.1925
MSTR,364.8366666666666,,23.656666666666663,2025,364.8366666666666,,2.3833333333333333,,,-9.415,,-5.92,,,0.36
MU,7.785,,17.215,2010,7.785,,0.825,0.0,9443577308.841797,15.579999999999998,,9.9475,,33489779.36507937,0.5225
MU,8.1125,,15.565,2011,8.1125,,0.8175,0.0,8905680377.165619,5.4375,,3.685,,38201188.88888889,0.465
MU,6.4875,,0.0,2012,6.4875,,0.7525,0.0,7264849248.168381,-9.95,,-6.3075,,28913522.4,0.655
MU,13.3625,,6.595000000000001,2013,13.3625,,1.5125,0.0,14643274386.280502,2.7925,,1.335,,37995236.50793651,0.84
MU,29.625,,10.615,2014,29.625,,2.8200000000000003,0.0,31917128731.672916,31.65,,16.305,,27136940.07936508,0.9275
MU,22.207500000000003,,8.35,2015,22.207500000000003,,1.7825,0.0,24403534573.716614,24.675,,13.355,,27129354.36507937,0.835
MU,14.4975,,12.7825,2016,14.4975,,1.1725,0.0,15479723404.21103,1.6075,,0.9025,,27027175.793650795,1.0475
MU,31.3925,,17.12,2017,31.3925,,1.865,0.0,35115952719.95894,23.6175,,12.1525,,30535115.13944223,0.8775
MU,48.22,,4.745,2018,48.22,,1.825,0.0,52027806071.23437,48.3225,,31.885,,43465696.812749006,0.39
MU,40.6,,7.6425,2019,40.6,,1.24,0.0,46441771937.09235,23.885,,18.1075,,26466784.126984127,0.3275
MU,51.295,,22.825000000000003,2020,51.295,,1.485,0.0,56818389614.3831,6.83,,5.055,,22690669.56521739,0.3625
MU,81.43,,20.25,2021,81.43,,2.1175,1.006698981397978e-05,88064569199.60988,12.3625,,9.23,,19642884.126984127,0.33
MU,67.92,,9.1675,2022,67.92,,1.5325,3.1606018155791434e-05,72868741953.16219,17.97,,13.4825,,19322923.505976096,0.3425
MU,67.3225,,10.26,2023,67.3225,,1.6525,2.7654479303086647e-05,73179426677.1771,-7.655,,-5.335,,15222480.4,0.4525
MU,101.93,,42.25,2024,101.93,,2.515,,,-0.4175,,-0.3299999999999998,,,0.5175000000000001
MU,99.88666666666668,,19.85333333333333,2025,99.88666666666668,,2.2333333333333334,,,11.565,,7.595,,,0.525
MUFG,2.9850000000000003,,7.0925,2010,2.9850000000000003,,0.0,0.0,52311977306.2808,6.18,,0.3025,,2461862.698412698,19.2075
MUFG,2.83,,4.47,2011,2.83,,0.0,0.0,49490571669.72622,7.565,,0.3975,,2843588.888888889,17.7825
MUFG,3.2,,5.1725,2012,3.2,,0.0,0.0,49408779047.63204,6.67,,0.3375,,1265098.8,18.9475
MUFG,4.025,,5.404999999999999,2013,4.025,,0.21,0.0,65434792829.29629,7.025,,0.39,,2405138.888888889,16.23
MUFG,4.17,,5.02,2014,4.17,,0.41,0.0,60635353230.07175,7.89,,0.45,,1590247.2222222222,16.56
MUFG,5.01,,6.43,2015,5.01,,0.5,0.0,69253365075.2135,7.56,,0.44,,1501515.0793650793,15.69
MUFG,3.17,,4.96,2016,3.17,,0.27,0.0,53550703883.88582,6.16,,0.36,,1735719.4444444445,16.44
MUFG,4.97,,7.65,2017,4.97,,0.44,0.0,68573451234.47853,6.05,,0.35,,1666484.4621513945,17.19
MUFG,4.27,,6.11,2018,4.27,,0.36,0.0,66548094321.64912,6.29,,0.36,,1474384.4621513945,16.54
MUFG,3.72,,4.54,2019,3.72,,0.3,0.0,53122331719.29487,6.9,,0.39,,1237218.650793651,16.71
MUFG,3.24,,3.96,2020,3.24,,0.27,0.0001230552635807,45730046018.31845,6.89,,0.37,,1623177.0750988142,19.23
MUFG,4.7,,5.22,2021,4.7,,0.36,0.0,59417310033.18301,7.26,,0.39,,1718196.825396825,18.78
MUFG,4.8,,6.4,2022,4.8,,0.44,0.0,60556166172.67169,6.21,,0.31,,3133214.741035857,20.94
MUFG,6.91,,8.53,2023,6.91,,0.59,0.0,81583617034.86166,6.77,,0.33,,3974247.2,19.2
MUFG,10.955,,13.41,2024,10.42,,0.89,,,8.29,,0.41,,,18.085
MUFG,14.05,,21.955,2025,14.05,,1.0950000000000002,,,8.06,,0.42,,,17.87
NEE,8.305,,7.115,2010,8.305,,0.9975,0.0002424373137168,17147109764.109606,14.36,,3.82,,10181485.714285716,2.7525
NEE,9.655,,9.3375,2011,9.655,,1.0975,0.000233948425632,19295809740.82809,11.915,,3.2175,,8134925.396825396,2.735
NEE,11.885,,9.605,2012,11.885,,1.2725,0.0002100412704513,23769205557.35294,13.565,,3.525,,7534875.2,2.91
NEE,14.845,,13.7025,2013,14.845,,1.495,0.000183609254417,29910118443.71796,11.1825,,2.85,,7775041.26984127,2.8925
NEE,18.7675,,15.6875,2014,18.7675,,1.7325,0.0001582992450518,37268977526.99336,11.485,,2.99,,8144606.349206349,2.8075
NEE,19.585,,12.275,2015,19.585,,1.6225,0.0001552319600616,40783167084.42235,13.8125,,3.7825,,9015133.333333334,2.575
NEE,24.5275,,17.1475,2016,24.5275,,1.8675,0.0001465993628739,49048025503.35272,11.3275,,3.18,,9011952.38095238,2.56
NEE,29.415,,12.735,2017,29.415,,2.0025,0.0001326132489224,59545648709.33743,16.595,,4.76,,6756489.243027888,2.4425
NEE,35.52,,8.685,2018,35.52,,1.8375,0.0001264702476195,71710328777.77042,23.78,,8.1525,,8112806.374501992,1.6675
NEE,47.375,,27.6725,2019,47.375,,2.3200000000000003,0.0001099095328292,92504135156.6662,8.629999999999999,,3.0725,,7796080.952380952,1.8625
NEE,59.13,,33.9875,2020,59.13,,2.725,9.180379976995124e-05,121391402903.24847,8.4225,,2.895,,9248740.711462451,1.9325
NEE,72.535,,44.96,2021,72.535,,3.1475,8.5821717184913e-05,148708964125.90506,7.442500000000001,,2.5175,,7580177.380952381,2.0275
NEE,74.7825,,58.4525,2022,74.7825,,3.2225,8.986501814177893e-05,152512867918.23163,6.6325,,2.03,,8898996.414342629,2.335
NEE,63.6025,,17.307499999999997,2023,63.6025,,2.37,0.0001180408468785,134937900232.49524,14.4725,,4.5225,,10173325.6,2.1075
NEE,70.89,,21.1225,2024,70.89,,2.445,,,11.8925,,3.8525,,,2.1075
NEE,70.77333333333333,,25.33,2025,70.77333333333333,,2.4,,,9.5,,3.0,,,2.245
NEM,42.3,,10.7575,2010,42.3,,1.44,4.77342205956775e-05,44038869499.30724,14.7925,,8.657499999999999,,7741037.301587301,0.67
NEM,41.88,,21.7225,2011,41.88,,1.25,9.072998769878432e-05,46733478692.29923,11.135,,6.715,,7188883.333333333,0.6775
NEM,37.4675,,83.02,2012,37.4675,,1.13,0.0001519546765259,41528357982.3488,3.8025,,2.1475,,6185424.4,0.7825
NEM,23.5625,,2.4125,2013,23.5625,,0.7825,0.000195214705612,27388768927.74311,-4.045,,-2.195,,8658203.57142857,0.8325
NEM,17.805,,3.64,2014,17.805,,0.6825,4.815596411889881e-05,20103197656.05042,-6.3475,,-3.3675,,8184746.825396826,0.915
NEM,15.5825,,19.885,2015,15.5825,,0.5775,2.524761753046176e-05,18264525613.284664,3.295,,1.7574999999999998,,8091258.73015873,0.8125
NEM,27.505,,161.71,2016,27.505,,1.075,1.923083864517453e-05,28737795668.91128,-1.87,,-1.085,,8606863.492063493,0.73
NEM,27.9275,,49.785,2017,27.9275,,1.25,3.5012469821589046e-05,30932933993.395084,-2.2475,,-1.29,,5376043.824701196,0.7525
NEM,28.525,,123.3325,2018,28.525,,1.3125,8.035928466268929e-05,31804729658.71012,0.6775,,0.3849999999999999,,5374208.366533864,0.7775000000000001
NEM,32.4875,,22.4475,2019,32.4875,,1.2875,0.0001939075155185,33313486053.69624,7.4375,,4.105,,9031172.61904762,0.8125
NEM,49.1075,,12.875,2020,49.1075,,1.6925,8.163060797497306e-05,54046285822.8303,14.195,,8.0425,,7887717.786561265,0.7375
NEM,52.72,,22.2425,2021,52.72,,1.8125,0.0001662171863204,58128069060.535965,9.1225,,5.3,,6515194.444444444,0.745
NEM,51.9075,,34.89,2022,51.9075,,1.955,0.0001745994304185,56872101828.42419,2.71,,1.5075,,8151668.12749004,0.8724999999999999
NEM,40.3825,,0.0,2023,40.3825,,1.6375,0.0001667468839602,44835196848.5206,-5.485,,-2.825,,9804624.8,0.95
NEM,41.31,,3.1425,2024,41.31,,1.5924999999999998,,,-2.8125,,-1.4449999999999998,,,0.8825000000000001
NEM,58.46,,11.21,2025,58.46,,2.02,,,18.525,,10.155,,,0.74
NET,,,,2016,,,,,,,,,,,0.0
NET,,,,2017,,,,,,,,,,,0.34
NET,,,,2018,,,,,,,,,,,0.0
NET,,,,2019,17.814999999999998,,7.295,0.0,5441173431.824735,-14.46,,-12.685,,2049107.894736842,0.07
NET,51.0,,0.0,2020,44.12,,16.795,0.0,11886637993.613983,-17.2625,,-13.055,,4790283.003952569,0.55
NET,105.0625,,0.0,2021,105.0625,,40.83,0.0,35120366153.811134,-22.635,,-11.485,,3920492.460317461,1.2975
NET,65.9925,,0.0,2022,65.9925,,38.69,0.0,22246632677.29084,-36.73,,-10.43,,5471756.972111554,3.29
NET,68.33250000000001,,0.0,2023,68.33250000000001,,33.105,0.0,19436397083.55078,-30.9775,,-7.71,,4540695.6,2.84
NET,92.0575,,0.0,2024,92.0575,,34.34,,,-14.4425,,-4.1025,,,2.2825
NET,161.565,,0.0,2025,161.565,,39.265,,,-7.49,,-2.49,,,1.61
NFLX,18.58,,49.4725,2010,18.58,,33.64,0.0,7149028511.155185,72.25750000000001,,,,28281111.111111112,2.9375
NFLX,24.395,,44.2475,2011,24.395,,26.9725,0.0,11682796382.686058,71.83,,,,44388291.66666666,3.62
NFLX,11.805,,113.2525,2012,11.805,,6.5725,0.0,5037522191.186121,14.2325,,,,40863788.0,4.234999999999999
NFLX,38.4925,,293.8875,2013,38.4925,,13.9975,0.0,14987918585.92134,6.6375,,,,27443613.888888888,3.3875
NFLX,56.62,,116.6275,2014,56.62,,14.3975,0.0,24431171877.122364,14.5325,,,,19438155.55555556,2.935
NFLX,92.755,,248.9525,2015,92.755,,18.817500000000003,0.0,39048862843.75641,9.3875,,,,18575888.095238097,3.69
NFLX,104.015,,299.8775,2016,104.015,,17.93,0.0,43355353200.07398,6.6075,,,,12836284.126984129,3.9025
NFLX,167.6325,,178.3625,2017,167.6325,,22.2425,0.0,70271826746.39937,14.36,,,,6590004.780876494,4.137499999999999
NFLX,332.14250000000004,,152.73250000000002,2018,332.14250000000004,,31.18,0.0,135674763204.121,25.0375,,,,11469624.70119522,3.9175
NFLX,328.7675,,108.81,2019,328.7675,,22.3725,0.0,139746430244.1402,24.435,,,,7857728.968253968,3.675
NFLX,467.825,,80.5475,2020,467.825,,21.04,0.0,189868515905.23505,30.9625,,,,6933900.790513834,2.86
NFLX,565.6625,,56.6025,2021,565.6625,,17.335,0.0,237201222159.36447,36.0825,,,,3914700.396825397,1.9175
NFLX,269.945,,25.067500000000003,2022,269.945,,6.2475000000000005,0.0,120950619790.25096,28.185,,,,10876290.438247012,1.4175
NFLX,412.6125,,40.57,2023,412.6125,,8.325000000000001,0.0,165826476851.05005,21.4075,,,,6401964.0,1.2775
NFLX,720.7,,42.355,2024,720.7,,13.525,,,34.1825,,,,,1.245
NFLX,1150.6766666666665,,50.473333333333336,2025,1150.6766666666665,,19.81,,,41.055,,,,,1.15
NKE,15.295,,15.7675,2010,15.295,,3.03,7.125763510590759e-05,18326756145.5898,20.2,,13.8575,,11506207.936507937,0.4575
NKE,18.6725,,16.68,2011,18.6725,,3.525,6.899607097246089e-05,21627413955.17689,21.925,,14.8375,,12329366.666666666,0.49
NKE,21.875,,18.84,2012,21.875,,3.912500000000001,6.836542886036854e-05,25517299225.464523,21.5075,,14.48,,10451951.2,0.49
NKE,27.9275,,19.5625,2013,27.9275,,4.4725,6.267399827890201e-05,33278084623.59451,24.26,,15.9275,,7481007.142857143,0.5449999999999999
NKE,36.4925,,23.2725,2014,36.4925,,5.657500000000001,5.4982317147952685e-05,42059553121.25414,25.1225,,15.485,,7329386.507936508,0.6575
NKE,49.0425,,25.625,2015,49.0425,,6.52,4.734584418648603e-05,58015822018.62976,27.6625,,16.630000000000003,,7610102.777777778,0.665
NKE,50.1675,,22.8125,2016,50.1675,,6.8475,5.230772858447038e-05,59791979839.76663,30.3225,,17.7425,,9845206.349206349,0.7575
NKE,50.605,,21.1975,2017,50.605,,6.795,5.834209358358036e-05,59996259415.14676,32.667500000000004,,17.675,,9620935.458167331,0.93
NKE,67.995,,57.0925,2018,67.995,,11.69,4.8294522405852784e-05,79547260553.2483,19.305,,8.665000000000001,,7415417.131474104,1.4275
NKE,79.155,,29.880000000000003,2019,79.155,,13.545,4.525539957998037e-05,95628760818.88107,47.2125,,18.1,,6403171.031746032,1.7200000000000002
NKE,101.9775,,56.18,2020,101.9775,,17.2125,3.963345537524433e-05,118622955285.48386,34.0925,,11.04,,7382078.260869565,2.4175
NKE,143.165,,44.9075,2021,143.165,,16.755,3.139584162170412e-05,169183352990.36774,45.13249999999999,,14.8,,6353805.952380952,1.81
